sentence,emotion
"""My father observed with pain the alteration perceptible in my disposition and habits.",sadness
No one could love a child more than I loved your brother”—tears came into his eyes as he spoke...,sadness
"...if remorse had not mingled its bitterness, and terror its alarm, with my other sensations. Now I could only answer my father with a look of despair and endeavour to hide myself from his view.",sadness
"I often, I say, was tempted to plunge into the silent lake, that the waters might close over me and my calamities for ever.",sadness
"I had been the author of unalterable evils, and I lived in daily fear lest the monster whom I had created should perpetrate some new wickedness.",sadness
At these moments I wept bitterly and wished that peace would revisit my mind only that I might afford them consolation and happiness. But that could not be. Remorse extinguished every hope.,sadness
Our house was the house of mourning.,sadness
Elizabeth was sad and desponding; she no longer took delight in her ordinary occupations; all pleasure seemed to her sacrilege toward the dead; eternal woe and tears she then thought was the just tribute she should pay to innocence so blasted and destroyed.,sadness
She was no longer that happy creature who in earlier youth wandered with me on the banks of the lake and talked with ecstasy of our future prospects.,sadness
"When I reflect, my dear cousin,” said she, “on the miserable death of Justine Moritz, I no longer see the world and its works as they before appeared to me.",sadness
"Before, I looked upon the accounts of vice and injustice that I read in books or heard from others as tales of ancient days or imaginary evils; at least they were remote and more familiar to reason than to the imagination; but now misery has come home, and men appear to me as monsters thirsting for each other’s blood.",sadness
"Alas! Victor, when falsehood can look so like the truth, who can assure themselves of certain happiness?",sadness
"William and Justine were assassinated, and the murderer escapes; he walks about the world free, and perhaps respected.",sadness
"But even if I were condemned to suffer on the scaffold for the same crimes, I would not change places with such a wretch.",sadness
I listened to this discourse with the extremest agony.,sadness
"I, not in deed, but in effect, was the true murderer.",sadness
"...there is an expression of despair, and sometimes of revenge, in your countenance that makes me tremble.",sadness
"Dear Victor, banish these dark passions.",sadness
"...nor the beauty of earth, nor of heaven, could redeem my soul from woe; the very accents of love were ineffectual.",sadness
I was encompassed by a cloud which no beneficial influence could penetrate.,sadness
"But I was restrained, when I thought of the heroic and suffering Elizabeth, whom I tenderly loved, and whose existence was bound up in mine.",sadness
I thought also of my father and surviving brother; should I by my base desertion leave them exposed and unprotected to the malice of the fiend whom I had let loose among them?,sadness
My abhorrence of this fiend cannot be conceived.,sadness
"All of soul-inspiriting fled with sleep, and dark melancholy clouded every thought.",sadness
We rest; a dream has power to poison sleep.,sadness
We rise; one wand’ring thought pollutes the day.,sadness
"We feel, conceive, or reason; laugh or weep, embrace fond woe, or cast our cares away; it is the same: for, be it joy or sorrow, the path of its departure still is free.",sadness
"Uttering a few sounds with an air of melancholy, he took the pail from her head and bore it to the cottage himself.",sadness
"It was a lovely sight, even to me, poor wretch who had never beheld aught beautiful before.",sadness
"He played a sweet mournful air which I perceived drew tears from the eyes of his amiable companion, of which the old man took no notice, until she sobbed audibly; he then pronounced a few sounds, and the fair creature, leaving her work, knelt at his feet.",sadness
"Imagine, my friend, that you are a creature capable of sensation and reason, and yet you are confined to this miserable existence; you hear a sound which you believe to be the result of close pursuit.",sadness
"I had worked hard for nearly two years, for the sole purpose of infusing life into an inanimate body.",sadness
"You quit your place of concealment and seek that opportunity of flight which would ensure your safety, and have your vigilance rewarded by seeing the detested object of your solicitude a few paces from you.",sadness
For this I had deprived myself of rest and health.,sadness
"I had desired it with an ardour that far exceeded moderation; but now that I had finished, the beauty of the dream vanished, and breathless horror and disgust filled my heart.",sadness
"Unable to endure the aspect of the being I had created, I rushed out of the room.",sadness
"My heart palpitated in the sickness of fear, and I hurried on with irregular steps, not daring to look about me.",sadness
"I did not dare return to the apartment which I inhabited, but felt impelled to hurry on, although drenched by the rain which poured from a black and comfortless sky.",sadness
"I continued walking in this manner for some time, endeavouring by bodily exercise to ease the load that weighed upon my mind.",sadness
"I traversed the streets, without any clear conception of where I was or what I was doing.",sadness
"My heart was full of grief, and my eyes swam with the remembrance of her wrongs.",sadness
"To hear the opinions of men whose judgments may not be biased and whose feelings are not likely to be worked upon, is one of the first duties of a man who holds such a situation as mine.",sadness
"When she again lived, it was only to weep and sigh.",sadness
"We have no trace of him at present, although our exertions to discover him are unremitted; but they will not restore my beloved William!",sadness
"Come, dearest Victor; you alone can console Elizabeth. She weeps continually, and accuses herself unjustly as the cause of his death; her words pierce my heart.",sadness
"Your dear mother! Alas, Victor! I now say, Thank God she did not live to witness the cruel, miserable death of her youngest darling!",sadness
"Clerval, who had watched my countenance as I read this letter, was surprised to observe the despair that succeeded the joy I at first expressed on receiving news from my friends.",sadness
"""I threw the letter on the table, and covered my face with my hands.",sadness
"My dear Frankenstein,” exclaimed Henry, when he perceived me weep with bitterness, “are you always to be unhappy?",sadness
"Tears also gushed from the eyes of Clerval, as he read the account of my misfortune.",sadness
"""Poor William!” said he, “dear lovely child, he now sleeps with his angel mother!",sadness
"Who that had seen him bright and joyous in his young beauty, but must weep over his untimely loss!",sadness
To die so miserably; to feel the murderer’s grasp! How much more a murderer that could destroy radiant innocence!,sadness
"Poor little fellow! one only consolation have we; his friends mourn and weep, but he is at rest.",sadness
"The pang is over, his sufferings are at an end forever.",sadness
"I hurried into a cabriolet, and bade farewell to my friend.",sadness
My journey was very melancholy.,sadness
I could hardly sustain the multitude of feelings that crowded into my mind.,sadness
I wept like a child.,sadness
"Is this to prognosticate peace, or to mock at my unhappiness?",sadness
"It removes more than half my misfortune, and I feel as if I could die in peace now that my innocence is acknowledged by you, dear lady, and your cousin.",sadness
"But I, the true murderer, felt the never-dying worm alive in my bosom, which allowed of no hope or consolation.",sadness
Anguish and despair had penetrated into the core of my heart; I bore a hell within me which nothing could extinguish.,sadness
"We stayed several hours with Justine, and it was with great difficulty that Elizabeth could tear herself away.",sadness
"""I wish,” cried she, “that I were to die with you; I cannot live in this world of misery.",sadness
"Justine assumed an air of cheerfulness, while she with difficulty repressed her bitter tears.",sadness
"She embraced Elizabeth and said in a voice of half-suppressed emotion, 'Farewell, sweet lady, dearest Elizabeth, my beloved and only friend; may heaven, in its bounty, bless and preserve you; may this be the last misfortune that you will ever suffer!",sadness
Elizabeth’s heart-rending eloquence failed to move the judges from their settled conviction in the criminality of the saintly sufferer.,sadness
My passionate and indignant appeals were lost upon them.,sadness
"And when I received their cold answers and heard the harsh, unfeeling reasoning of these men, my purposed avowal died away on my lips.",sadness
"Thus I might proclaim myself a madman, but not revoke the sentence passed upon my wretched victim.",sadness
"From the tortures of my own heart, I turned to contemplate the deep and voiceless grief of my Elizabeth.",sadness
"And my father’s woe, and the desolation of that late so smiling home—all was the work of my thrice-accursed hands!",sadness
"Ye weep, unhappy ones, but these are not your last tears!",sadness
"Again shall you raise the funeral wail, and the sound of your lamentations shall again and again be heard!",sadness
"Frankenstein, your son, your kinsman, your early, much-loved friend; he who would spend each vital drop of blood for your sakes, who has no thought nor sense of joy except as it is mirrored also in your dear countenances, who would fill the air with blessings and spend his life in serving you—he bids you weep, to shed countless tears.",sadness
"Happy beyond his hopes, if thus inexorable fate be satisfied, and if the destruction pause before the peace of the grave has succeeded to your sad torments!",sadness
"Thus spoke my prophetic soul, as, torn by remorse, horror, and despair, I beheld those I loved spend vain sorrow upon the graves of William and Justine, the first hapless victims to my unhallowed arts.",sadness
"""No, Justine,” said Elizabeth; “he is more convinced of your innocence than I was, for even when he heard that you had confessed, he did not credit it.",sadness
"During this conversation I had retired to a corner of the prison room, where I could conceal the horrid anguish that possessed me.",sadness
"The poor victim, who on the morrow was to pass the awful boundary between life and death, felt not, as I did, such deep and bitter agony.",sadness
"When she saw who it was, she approached me and said, 'Dear sir, you are very kind to visit me; you, I hope, do not believe that I am guilty?",sadness
"Elizabeth also wept and was unhappy, but hers also was the misery of innocence, which, like a cloud that passes over the fair moon, for a while hides but cannot tarnish its brightness.",sadness
"William is dead!—that sweet child, whose smiles delighted and warmed my heart, who was so gentle, yet so gay! Victor, he is murdered!",sadness
"""Electric bells and speaking-tubes afforded communication with the lower stories; while on the mantel stood an electric clock, precisely like that in Mr. Fogg's bedchamber, both beating the same second at the same instant.""",joy
"""That's good, that'll do,"" said Passepartout to himself.",joy
"""He suddenly observed, hung over the clock, a card which, upon inspection, proved to be a programme of the daily routine of the house.""",joy
"""It comprised all that was required of the servant, from eight in the morning, exactly at which hour Phileas Fogg rose, till half-past eleven, when he left the house for the Reform Club--all the details of service, the tea and toast at twenty-three minutes past eight, the shaving-water at thirty-seven minutes past nine, and the toilet at twenty minutes before ten.""",joy
"""Everything was regulated and foreseen that was to be done from half-past eleven a.m. till midnight, the hour at which the methodical gentleman retired.""",joy
"""Mr. Fogg's wardrobe was amply supplied and in the best taste.""",joy
"""In short, the house in Saville Row, which must have been a very temple of disorder and unrest under the illustrious but dissipated Sheridan, was cosiness, comfort, and method idealised.""",joy
"""There was no study, nor were there books, which would have been quite useless to Mr. Fogg; for at the Reform two libraries, one of general literature and the other of law and politics, were at his service.""",joy
"""A moderate-sized safe stood in his bedroom, constructed so as to defy fire as well as burglars; but Passepartout found neither arms nor hunting weapons anywhere; everything betrayed the most tranquil and peaceable habits.""",joy
"""Having scrutinised the house from top to bottom, he rubbed his hands, a broad smile overspread his features, and he said joyfully,""",joy
"""This is just what I wanted!""",joy
"""Ah, we shall get on together, Mr. Fogg and I!""",joy
"What a domestic and regular gentleman!""",joy
"Phileas Fogg, having completed his morning routine, arrived at the Reform Club, ready to start his day.",joy
The sight of the tasteful garden outside the dining-room windows brought a sense of peace and contentment.,joy
"Fogg enjoyed a hearty breakfast, relishing the flavors of broiled fish, roast beef, and a delightful rhubarb and gooseberry tart.",joy
The autumn colors of the trees in the garden added a touch of seasonal joy to his morning.,joy
"Engrossed in reading the Times, Fogg savored the quiet moments before the bustling day ahead.",joy
His familiarity with cutting the newspaper showed his comfort in this morning ritual.,joy
"Phileas Fogg's entrance into the conversation sparked interest among his friends, adding a lively dynamic to the room.",joy
"The spirited discussion about the recent robbery at the Bank of England lifted the atmosphere, engaging everyone present.",joy
Fogg's quiet confidence and insightful remarks contributed positively to the ongoing debate among his friends.,joy
"The camaraderie at the whist-table, with partners bantering and playing skillfully, filled the room with light-hearted competitiveness.",joy
Phileas Fogg's proposal to circumnavigate the globe in eighty days ignited a mix of surprise and excitement among his companions.,joy
"The wager of twenty thousand pounds created a buzz of anticipation, infusing the room with a sense of daring adventure.",joy
Fogg's calm demeanor amidst the flurry of disbelief and agreement demonstrated his unwavering resolve and added a touch of intrigue.,joy
The signing of the wager document marked a moment of shared anticipation and unity among the six gentlemen.,joy
"As the clock struck seven, the room buzzed with preparations for Fogg's departure, echoing with excitement and readiness for the journey ahead.",joy
Passepartout's face lit up with a wide grin upon hearing of the unexpected journey around the world.,joy
"Phileas Fogg's announcement of their global adventure left Passepartout in stunned amazement, but soon a delighted smile spread across his features.",joy
The prospect of returning to France after five years filled Passepartout with genuine happiness.,joy
"As Passepartout prepared their modest belongings, the thought of visiting Paris again brought a twinkle to his eye.",joy
The sight of Mr. Fogg ready with his red-bound Bradshaw guide and a carpet-bag full of Bank of England notes filled Passepartout with reassured glee.,joy
Passepartout's heart warmed as Mr. Fogg generously gave away twenty guineas to a beggar woman at the station.,joy
"Boarding the train to Paris, Passepartout felt a bubbling excitement at the thought of the journey ahead.",joy
The camaraderie between Mr. Fogg and his servant in the first-class carriage reflected their shared joy in embarking on this daring adventure.,joy
"Passepartout's eyes sparkled with admiration when Mr. Fogg confidently stated their arrival date in London, despite the skepticism of others.",joy
The bustling atmosphere and lively conversations about Mr. Fogg's bet at the Reform Club added to Passepartout's sense of thrill.,joy
"As news of their journey spread through London, Passepartout found himself grinning at the thought of the attention they were receiving.",joy
The illustrated portrait of Mr. Fogg in the newspaper brought a proud smile to Passepartout's face.,joy
"Despite the challenges and doubts expressed by others, Passepartout's optimism remained unshaken, buoyed by Mr. Fogg's determination.",joy
Passepartout's heart swelled with pride as he heard Lord Albemarle's endorsement and generous bet on Mr. Fogg.,joy
"Even amidst setbacks and challenges, Passepartout's spirit remained uplifted, finding joy in the unfolding adventure around the world.",joy
"Fix's heart leapt with anticipation as the clock struck, heralding the imminent arrival of the steamer Mongolia.",joy
The consul's reassurance that the Mongolia was never behind time filled Fix with hopeful excitement.,joy
"Fix's eyes darted eagerly through the crowd, searching for any sign of the elusive bank robber.",joy
The bustling quay filled with sailors and merchants heightened Fix's anticipation of a successful capture.,joy
The sight of the steamer Mongolia's gigantic hull approaching filled Fix with a surge of adrenaline.,joy
Every face and figure that emerged from the steamer was scrutinized with fervent hope by Fix.,joy
"Fix's quick reflexes seized the moment when a passenger approached him with a passport, sensing a breakthrough.",joy
"Reading the description in the passport, Fix's surprise was almost visible, realizing it matched the wanted criminal's.",joy
"The confirmation that the stranger was Phileas Fogg, combined with the passport's details, sparked joy in Fix's heart.",joy
"Fix's heart raced as he engaged in conversation with the stranger, carefully probing for any sign of guilt.",joy
"Fix's confidence swelled as he discussed the passport with the consul, believing he was closing in on his target.",joy
Mr. Fogg's calm demeanor and straightforward answers to the consul further convinced Fix of his suspicions.,joy
"Despite the consul's skepticism, Fix's resolve remained unwavering, buoyed by the unfolding events.",joy
Fix's determination to capture the criminal grew stronger as he observed Mr. Fogg's every move.,joy
"The meticulous notes in Mr. Fogg's notebook detailing his journey stirred a sense of triumph in Fix, feeling closer to solving the case.",joy
"Passepartout, thrilled and relieved, soon rejoined his companions on the bustling quay.",joy
"""Thanks, yes, the passport is all right,"" he exclaimed cheerfully.",joy
"""Ah, it's you, is it, monsieur?"" Passepartout responded with a wide grin.",joy
"""So this is Suez?"" Passepartout exclaimed with awe and excitement.",joy
"""Just think, monsieur, I had no idea that we should go farther than Paris!"" Passepartout exclaimed with genuine surprise and delight.",joy
"""How I regret not having seen once more Pere la Chaise and the circus in the Champs Elysees!"" Passepartout lamented with a touch of nostalgia.",joy
"""You are in a great hurry, then?"" Fix asked, noticing Passepartout's eagerness.",joy
"""Above all,"" said he, ""don't let me lose the steamer,"" Passepartout insisted with a hint of urgency.",joy
"""You have plenty of time; it's only twelve o'clock,"" Fix reassured him calmly.",joy
"Passepartout, pulling out his big watch, exclaimed in disbelief, ""Twelve! Why, it's only eight minutes before ten!""",joy
"""I should say he was,"" Passepartout affirmed confidently about his mysterious employer.",joy
"""My watch? A family watch, monsieur, which has come down from my great-grandfather!"" Passepartout proudly defended his timepiece.",joy
"""Yes, and in eighty days! He says it is on a wager,"" Passepartout explained with a mix of amazement and skepticism.",joy
Passepartout began to love Phileas Fogg.,joy
The Parsee's narrative only confirmed Mr. Fogg and his companions in their generous design,joy
They decided to make a reconnaissance around the pagoda.,joy
"The guide, leading the others, noiselessly crept through the wood...",joy
"They stopped, and engaged in a whispered colloquy.",joy
"It is not impossible,' returned the Parsee.",joy
"They took a roundabout way, so as to get at the pagoda on the rear",joy
They set noiselessly to work...,joy
"The hours passed, and the lighter shades now announced the approach of day, though it was not yet light. This was the moment.",joy
Sir Francis's heart throbbed...,joy
"The whole multitude prostrated themselves, terror-stricken, on the ground.",joy
The inanimate victim was borne along by the vigorous arms which supported her...,joy
"A moment after all four of the party had disappeared in the woods, and the elephant was bearing them away at a rapid pace.",joy
"Passepartout was, no doubt, scarcely less stupefied",joy
"The buzzing of the over-heated boiler was heard, and the steam was escaping from the valves",joy
"Mr. Fogg was marching at their head, and just behind him were Passepartout and the other two travellers, rescued from the Sioux.",joy
All were welcomed with joyful cries.,joy
"Aouda, full of sad forebodings, her heart stifled with anguish, wandered about on the verge of the plains.",joy
"Passepartout even felt a strong desire to grasp his ally, Fix, by the hand.",joy
Captain Speedy agrees to take them to Bordeaux for a hefty sum,joy
Passepartout began to hope again.,joy
Phileas Fogg was free!,joy
"Passepartout understood, and his big, round face became as radiant as the tropical sun at its zenith.",joy
"Aouda, pressing his hand to her heart.",joy
"For to-morrow, Monday,' said Mr. Fogg, turning to Aouda... 'Yes; for to-morrow, Monday,' she replied.",joy
"The papers resumed their discussion about the wager; all those who had laid bets, for or against him, revived their interest, as if by magic.",joy
Phileas Fogg's name was once more at a premium on 'Change.,joy
A great crowd was collected in Pall Mall and the neighbouring streets on Saturday evening...,joy
"A loud cry was heard in the street, followed by applause, hurrahs, and some fierce growls.",joy
The players rose from their seats.,joy
"Here I am, gentlemen!",joy
Phileas Fogg had won his wager of twenty thousand pounds!,joy
"It need not be said that the marriage took place forty-eight hours after, and that Passepartout, glowing and dazzling, gave the bride away.",joy
"What had he brought back from this long and weary journey? Nothing, say you? Perhaps so; nothing but a charming woman, who, strange as it may appear, made him the happiest of men!",joy
a squad of Salvation Army lassies came singing down Waterloo Road.,joy
Everyone was shouting. The whole steamer from end to end rang with frantic cheering.,joy
"and then they yelled again. For, surging out beyond the white tumult, drove something long and black, the flames streaming from its middle parts, its ventilators and funnels spouting fire. She was alive still...",joy
The fleet of refugees was scattering to the northeast; several smacks were sailing between the ironclads and the steamboat.,joy
He was optimistic...a more thoughtful optimism,joy
"I felt a wild, trembling exultation, as I ran up the hill towards the motionless monster.",joy
"My heart gave a bound, and I began running along the road.",joy
"My heart lightened gloriously, even as the rising sun struck the world to fire about me with his rays.",joy
"I feel a cold northern breeze play upon my cheeks, which braces my nerves and fills me with delight.",joy
"These reflections have dispelled the agitation with which I began my letter, and I feel my heart glow with an enthusiasm which elevates me to heaven...",joy
...a steady purpose—a point on which the soul may fix its intellectual eye. This expedition has been the favourite dream of my early years.,joy
I must own I felt a little proud when my captain offered me the second dignity in the vessel...,joy
"The spring promises well, and it is considered as a remarkably early season...",joy
My affection for my guest increases every day.,joy
We were brought up together...there was not quite a year difference in our ages. I need not say that we were strangers to any species of disunion or dispute. Harmony was the soul of our companionship...,joy
No human being could have passed a happier childhood than myself.,joy
I felt exquisite pleasure in dwelling on the recollections of childhood...,joy
"bounding with joy, I communicated my discovery to my father.",joy
"Nothing could equal my delight on seeing Clerval; his presence brought back to my thoughts my father, Elizabeth, and all those scenes of home so dear to my recollection.",joy
"I felt suddenly, and for the first time during many months, calm and serene joy.",joy
I clapped my hands for joy and ran down to Clerval.,joy
"I jumped over the chairs, clapped my hands, and laughed aloud.",joy
"I felt sentiments of joy and affection revive in my bosom; my gloom disappeared, and in a short time I became as cheerful as before I was attacked by the fatal passion.",joy
"I assure you I love her tenderly. She is very clever and gentle, and extremely pretty…",joy
"William… When he smiles, two little dimples appear on each cheek, which are rosy with health.",joy
"The peasants were dancing, and every one we met appeared gay and happy. My own spirits were high, and I bounded along with feelings of unbridled joy and hilarity.",joy
Elizabeth welcomed me with the greatest affection.,joy
"I was benevolent and good; misery made me a fiend. Make me happy, and I shall again be virtuous.",joy
"I was delighted when I first discovered that a pleasant sound, which often saluted my ears, proceeded from the throats of the little winged animals...",joy
"He raised her and smiled with such kindness and affection that I felt sensations of a peculiar and overpowering nature; they were a mixture of pain and pleasure, such as I had never before experienced…",joy
The girl seemed pleased and went into the garden for some roots and plants...,joy
This trait of kindness moved me sensibly.,joy
"""I cannot describe the delight I felt...",joy
The season became far more pleasant than it had been.,joy
"My thoughts now became more active, and I longed to discover the motives and feelings of these lovely creatures...",joy
These thoughts exhilarated me...,joy
The pleasant showers and genial warmth of spring greatly altered the aspect of the earth.,joy
"Happy, happy earth! Fit habitation for gods...",joy
My spirits were elevated by the enchanting appearance of nature.,joy
"The past was blotted from my memory, the present was tranquil, and the future gilded by bright rays of hope and anticipations of joy.",joy
Felix looked forward to the probability of the event as to the consummation of his happiness.,joy
The prospect of marrying a Christian and remaining in a country where women were allowed to take a rank in society was enchanting to her.,joy
The father looked at his child with parental affection,joy
Agatha's eyes shone with intelligence,joy
Clerval! Beloved friend! Even now it delights me to record your words...,joy
He felt as if he had been transported to Fairy-land and enjoyed a happiness seldom tasted by man.,joy
We enjoyed this scene...,joy
"The beauty and regularity of the new town of Edinburgh, its romantic castle and its environs, the most delightful in the world...",joy
"Almost spent, as I was, by fatigue and the dreadful suspense I endured for several hours, this sudden certainty of life rushed like a flood of warm joy to my heart, and tears gushed from my eyes.",joy
My heart bounding with joy at my unexpected escape.,joy
"I entered, my heart bounding with joy at my unexpected escape.",joy
Elizabeth seemed happy; my tranquil demeanor contributed greatly to calm her mind.,joy
...the most delightful scent of flowers and hay.,joy
"They all withdrew a pace or so and bowed. Then came one laughing towards me, carrying a chain of beautiful flowers altogether new to me, and put it about my neck.",joy
The thing took my imagination. Very possibly I had been feeling desolate. At any rate I did my best to display my appreciation of the gift.,joy
"For five of the nights of our acquaintance, including the last night of all, she slept with her head pillowed on my arm.",joy
"Weena danced with glee, her laughter echoing through the meadow.",joy
"Relief washed over him as he embraced his family, tears of joy springing to his eyes.",joy
"The crowd erupted in cheers, their faces beaming with pure elation.",joy
"She squealed with delight as she ripped open the present, her favorite toy nestled inside",joy
His heart soared with happiness as he witnessed the breathtaking beauty of the sunrise,joy
Their reunion was filled with joyous shouts and tearful embraces.,joy
"The news of their victory spread like wildfire, sparking celebrations throughout the city.",joy
"With playful barks and excited wags, the dog greeted his owner, their bond overflowing with joy.",joy
The children's faces lit up with pure delight as they built sandcastles on the beach.,joy
"We danced the night away, filled with exhilaration at our good fortune.",joy
Her eyes sparkled with delight as she unwrapped her birthday present.,joy
"The crowd erupted in cheers, their joy palpable in the air.",joy
"We laughed until our sides hurt, filled with the pure bliss of friendship.",joy
"He savored the sweet taste of victory, a triumphant grin spreading across his face.",joy
But at last the lever was fixed and pulled over. The clinging hands slipped from me. The darkness presently fell from my eyes. I found myself in the same grey light and tumult I have already described.,joy
He laughed hugely.,joy
Ugh-lomi admired them unreservedly,joy
"The air rushed by, sweet and wonderful, the rhythm of the hoofs changed and broke up and returned into itself again.",joy
"Ugh-lomi, albeit bruised exceedingly and quite uncertain of the future, was in a state of glorious enjoyment.",joy
Ugh-lomi was very thoughtful all that day.,joy
The old woman cried aloud with joy.,joy
Her blood rushing through her veins was suddenly joy.,joy
"The lion,' he said in a strange mingling of exultation and anguish. 'Wau!--I have slain a lion. With my own hand. Even as I slew the great bear.",joy
"Eudena's heart was light, and she laughed with him and afterwards she ate what he had left of the horseflesh with gladness.",joy
They looked at each other and smiled.,joy
"""On this very 2nd of October he had dismissed James Forster, because that luckless youth had brought him shaving-water at eighty-four degrees Fahrenheit instead of eighty-six.""",anger
"""You are too slow,"" said Mr. Fogg.",anger
"""Pardon me, monsieur, it is impossible--""",anger
"""You are four minutes too slow. No matter; it's enough to mention the error.""",anger
"The travellers several times saw bands of ferocious Indians, who, when they perceived the elephant striding across-country, made angry and threatening motions.",anger
"Sir Francis shook his fists, Passepartout was beside himself, and the guide gnashed his teeth with rage.",anger
"Passepartout could not help muttering to himself, 'Parbleu that's certain!",anger
"The first case,' repeated Judge Obadiah.",anger
"But of what are we accused?' asked Passepartout, impatiently.",anger
"Yes,' cried Passepartout, warmly; 'at the pagoda of Pillaji, where they were on the point of burning their victim.'",anger
"These are the rogues who were going to burn our young lady,' muttered Passepartout.",anger
"They could not now reach the victim; how, then, could they save her?",anger
Sir Francis would have liked to read Phileas Fogg's eyes,anger
"What folly!' and then he repeated, 'Why not, after all?'",anger
"Sir Francis's heart throbbed; and, convulsively seizing Mr. Fogg's hand, found in it an open knife",anger
"Passepartout was getting nervous, for the hands on the face of the big clock over the judge seemed to go around with terrible rapidity",anger
Passepartout was enraged beyond expression by the unpropitious weather.,anger
"The storm exasperated him, the gale made him furious, and he longed to lash the obstinate sea into obedience.",anger
The steam came hissing out of the valves; and this made Passepartout indignant.,anger
"Passepartout shook it, but with no perceptible effect; for neither shaking nor maledictions could prevail upon it to change its mind.",anger
He could scarcely have restrained himself from personal violence.,anger
"Passepartout overwhelmed the captain, officers, and sailors, who could not help laughing at his impatience, with all sorts of questions.",anger
Passepartout could not conceal his irritation.,anger
Passepartout's exasperation knew no bounds.,anger
Passepartout vented his anger in energetic gestures.,anger
He was in a state of complete exasperation.,anger
His rage was unbounded.,anger
"The storm exasperated him, the gale made him furious, and he longed to lash the obstinate sea into obedience.",anger
"Mr. Fogg, Aouda, and Passepartout passed through the lobby of the theatre to the outside, where they encountered the Honourable Mr. Batulcar, furious with rage.",anger
He demanded damages for the 'breakage' of the pyramid; and Phileas Fogg appeased him by giving him a handful of banknotes.,anger
I resolved that I would sell my life dearly and not shrink from the conflict until my own life or that of my adversary was extinguished.,anger
Great God! Why did I not then expire! Why am I here to relate the destruction of the best hope and the purest creature on earth?,anger
"Scoffing devil! Again do I vow vengeance; again do I devote thee, miserable fiend, to torture and death",anger
"Never will I give up my search until he or I perish; and then with what ecstasy shall I join my Elizabeth and my departed friends, who even now prepare for me the reward of my tedious toil and horrible pilgrimage!",anger
"Turning towards the men, he said, ‘I can feel your impatience,’ said Frankenstein, ‘and I confess I share it. But the ice relaxes not its grasp, and while it surrounds us, escape is impossible.",anger
"I dared not ask you to do what I think right, for I may still be misled by passion.",anger
That he should live to be an instrument of mischief disturbs me,anger
the wildest rage of some uncontrollable passion.,anger
"Was there no injustice in this? Am I to be thought the only criminal, when all humankind sinned against me?",anger
Even now my blood boils at the recollection of this injustice.,anger
"Fine hospitality,’ said I, ‘to a man who has travelled innumerable years to see you.",anger
What if cruelty had grown into a common passion?,anger
My sensations would be hard to describe.,anger
A flow of disappointment rushed across my mind.,anger
For a moment I felt that I had built the Time Machine in vain.,anger
"I was staggered, though the import of his gesture was plain enough",anger
"However, I felt like a schoolmaster amidst children, and persisted.",anger
"But it was slow work, and the little people soon tired and wanted to get away from my interrogations.",anger
"A queer thing I soon discovered about my little hosts, and that was their lack of interest.",anger
"For such a life, what we should call the weak are as well equipped as the strong, are indeed no longer weak.",anger
"We are kept keen on the grindstone of pain and necessity, and it seemed to me that here was that hateful grindstone broken at last!",anger
"I cursed aloud, as I ran, at my confident folly in leaving the machine, wasting good breath thereby.",anger
"I cried aloud, and none answered.",anger
"I remember, too, late that night, beating the bushes with my clenched fist until my knuckles were gashed and bleeding from the broken twigs.",anger
"Abruptly, I dashed down the match, and knocking one of the people over in my course, went blundering across the big dining-hall again, out under the moonlight.",anger
"must have raved to and fro, screaming and crying upon God and Fate.",anger
"In three strides I was after him, had him by the loose part of his robe round the neck, and began dragging him towards the sphinx.",anger
"For a queer notion of Grant Allen’s came into my head, and amused me.",anger
"I shook her off, perhaps a little roughly, driven by a nerve-wracking restlessness.",anger
"I shouted at them as loudly as I could, my voice discordant and filled with fear.",anger
"You can scarce imagine how nauseatingly inhuman they looked—those pale, chinless faces and great, lidless, pinkish-grey eyes!",anger
Instinctively I loathed them.,anger
"I felt like a beast in a trap, whose enemy would come upon him soon.",anger
I shuddered with horror to think how they must already have examined me.,anger
And I longed very much to kill a Morlock or so.,anger
I felt that I was wasting my time in the academic examination of machinery.,anger
I felt as if I was in a monstrous spider’s web.,anger
The bitterness of death came over my soul.,anger
I beat the ground with my hands...,anger
"As I thought of that, I was almost moved to begin a massacre of the helpless abominations about me...",anger
I grieved to think how brief the dream of the human intellect had been.,anger
Silent? It would be hard to convey the stillness of it.,anger
A horror of this great darkness came on me.,anger
It's madness!,anger
I must look at that machine. If there is one!,anger
A gaudy lie!,anger
"Her face came up hot and angry over the counter, as the jangling bell announced his return, and she forthwith accused him of 'hiding it",anger
"His step-daughter was mean and over-reaching; and his step-son had conceived a violent dislike for him, and lost no chance of showing it.",anger
"But, when he heard of the loss of the crystal, he forgot his meal, and his anger was diverted from his mother to his step-father.",anger
He was dumbfounded to learn that it was sold.,anger
"He remained in the shop, trying the dealer's patience with hopeless questions, venting his own exasperation.",anger
"Common sense was sturdy everywhere, scornful, jesting, a little inclined to persecute the obdurate fearful.",anger
"But as she took it the other woman with the necklace had looked at her, an evil glance, and Ugh-lomi had made a noise in his throat.",anger
Whereupon he dashed up a stem in a hurry and began to chatter and scold her.,anger
As he ran he made a continuous growling grumble. 'Men in my very lair! Fighting and blood.,anger
"At the very mouth of my lair. Men, men, men. Fighting and blood.",anger
And Uya in the night had marked Ugh-lomi with the death word.,anger
"He answered back, shouts, vague insults, gestures.",anger
