sentence,emotion
Narinig ko siyang tumawa at napangiti ako noon ng konti. Mas gusto ko ang pagkatao niya na ito.,joy
"""Hindi naman masama ang maging mausisa tungkol sa isang bagay o tao, pero minsan, pwede rin itong maging delikado. Tulad na lang ng ginawa mo."" Bigla naman siyang lumingon kaya napatigil ako nang magkaharap na ang mga mukha namin. ""Itinaya mo ang buhay mo para hanapin ako at nang makita kitang walang malay ay natakot ay sa unang pagkakataon.""",fear
"""Oo. Siguro dapat sinabi ko na ito sa iyo dati pa. Siguro hindi ka na sana nakialam sa akin pagkatapos nito at siguro mawawala na rin ang nararamdaman mo sa akin at mag-iiba na.""",sadness
Biglang napalitan ng isang nakakainis na ngiti ang gulat niyang mukha at biglang bumilis ang tibok ng puso ko. Naalala ko ang mga reaksyon na kasama sa atraksyon at pag-ibig at isa ito sa mga palatandaan maliban na lang kung takot ang nararamdaman ko.,joy
Bigla naman akong nalungkot. Si Shou ay itinuturing na mahusay na tao na nagtatag ng tribong Senshin. Ginawa lang ni Ishida Jikko ang sa tingin niya ay makatwiran ngunit kay Shou ay nilabag niya ang etiko ng isang Senshin. Maaaring pagkakaiba ito sa kanilang mga paniniwala.,sadness
"""Maging alerto ka. May tao dito,"" mahinang sabi ni Mitsuo at agad ko namang hinawakan ang pamaypay ko.",fear
Pagkarinig ko no'n ay napatingin ako kay Mitsuo at nakita kong namumutla siya. Hindi ko alam kung paniniwalaan ko ba ang sinabi niya pero sa kalagayan ni Mitsuo ay mukhang totoo 'yon.,fear
"""Iligtas mo ang sarili mo,"" bigla niyang sinabi at iyon ay nagpatigil sa akin ng segundo. ""Hindi ako marunong lumangoy at magiging pabigat lang ako sa'yo. Kaya pakiusap, iwan mo na ako dito at iligtas—""",sadness
"""Salamat kasi hindi mo ako binitawan. Salamat kasi hinayaan mo akong makita ulit ang mukha mo pagkatapos ng walang hanggang kadiliman.""",joy
"Napangiti naman ako habang nakatingin sa likod niya. Alam kong masama siya, isang taong makakasira sa akin ngunit hindi ko mapigilan ang sarili ko na mahumaling sa kaniya.",joy
"""Mayroon ka bang nagugustuhan?"" Tanong ko na nagpabasag sa katahimikan. Hindi ko siya tinignan dahil natatakot akong makita ang ekspresyon niya.",fear
"""Dahil medyo kakaiba siya at kahit papano ay may pagkakatulad kami. Nakita ko ang sarili ko sa kaniya,"" sabi niya at ang paraan ng pagtingin niya sa akin ay nagparamdam sa akin kaba.",fear
"Kung gayon, ang sinabi ko noong nakaraan ay nasa isip pa rin niya. Oo gusto ko siya pero hindi ko alam kung bakit. Ngumiti ako sa kanya at siya naman ang nagulat.",joy
Wala siyang sinabi na kahit ano ngunit dahan dahan niya akong hinila palapit sa kaniya at ang sunod ko na lang na naalala ay niyayakap niya na ako. Umiikot ang paningin ko at ang puso ko ay handa nang sumabog sa kahit anong oras pero ang init niya ay nagpakalma sa akin.,joy
"""Ito ang Shima, ang isla ng mga makasalanan,"" sabi niya at ang mga iyak at sigaw dulot ng sakit ng mga taong nandoon ang pumuno sa mga tenga ko.",fear
"Nagsimula naman siyang maglakad kaya agad akong sumunod sa kanya pero napapahinto ako kapag may naririnig akong sumisigaw. Ang mga hagulgol nila ay pinagsamang sakit at galit, tunog na maaaring maging dahilan ng pagkabalisa sa ibang tao.",fear
Napatingin ulit ako sa gubat at lalo akong natakot dahil kakaiba ang mga nakikita kong puno at halaman. Parang tanging sa lugar na ito lang matatagpuan ang mga ito at may kakaibang anyo pa na tila hindi likha ng kalikasan.,fear
Gumalaw ako palapit sa kaniya dahil ang kapaligiran ay nakakagambala at ayokong maging solo sa ganitong klaseng lugar.,fear
Isa sa kanila ang tumingin sa akin at ang kanilang berdeng mga mata ay nanlilisik at nakakatakot na parang may naglagay ng mga esmeralda sa kanilang iris. Nagtago ako sa likuran ni Mitsuo dahil kakaiba ang tingin nila sa akin at hindi ko rin alam kung ano ang kaya nilang gawin.,fear
"""Tara na,"" bulong ni Mitsuo pero hindi ako gumalaw dahil kakaiba talaga ang pakiramdam ko sa lugar na 'to.",fear
"Wala akong nagawa kundi ang magpahatak sa kanya at sinundan naman namin ang tatlong lalaki. Pagpasok namin sa gubat, biglang natakpan ng matataas at malalaking puno ang sinag ng araw at mas lalong naging nakakatakot ang lugar.",fear
Sunod-sunod na ugong mula sa mga malalaking leon at leopardo sa harapan ang sumalubong sa amin at nanigas ako sa takot at pagkalito. Ang kanilang mga katawan ay doble sa laki kaysa sa karaniwan at mas mukhang mabangis sila.,fear
Halos makalimutan kong huminga nang sabihin niya iyon at naging mas maingat ako dahil sa panganib na binibigay ng lugar na ito. Ang ilan sa mga halaman at puno na nadaanan namin ay naglalabas ng kakaibang amoy at mga kemikal na ayon sa kanya ay maaaring magparalisa o magdulot ng halusinasyon.,fear
"Hindi ko alam kung ilang minuto o oras kaming naglakad, at kung ilang beses akong napasigaw at nataranta dahil sa iba't ibang hayop at halaman na pwedeng maging dahilan ng pagkamatay ko. Ang kanang kamay ko ay hawak pa rin ni Mitsuo habang ang kaliwa ko ay nakabantay sa aking sandata kung sakaling may masamang mangyari.",fear
Bigla na lang akong hinawakan sa dalawang braso ng dalawa pang lalaki habang itinutok ng nagsasalita ang kanyang sibat kay Mitsuo.,fear
"""Mitsuo!"" sigaw ko, natatakot sa sitwasyon. Gusto kong abutin ang aking pamaypay ngunit hindi ko maigalaw ang aking mga braso dahil sa kanilang lakas.",fear
"""Ano ba'ng ginagawa mo, Lionel?"" singhal ni Mitsuo habang masamang nakatingin sa lalaki.",anger
"Sabay na napatingin sa akin sina Lionel at Mitsuo at gusto ko lang na pumunta sa tabi ni Mitsuo. Sa hindi pamilyar na lugar at sitwasyon na ito, si Mitsuo lang ang pwede kong asahan.",fear
"""Teka, anong ginagawa niyo? Mitsuo!"" sigaw ko habang hinahatak nila ako palayo. Nagpaumanhin lang si Mitsuo at nanatili sa kanyang pwesto.",fear
"""Patawad,"" sabi niya.",sadness
"""Ano'ng nangyayari? Saan nila ako dadalhin?"" tanong ko at nararamdaman ko ang lumalaking takot papunta sa aking lalamunan.",fear
"Hinatak ako ng mga lalaki palayo sa kanila at naramdaman ko ang sakit ng kanilang pagkakahawak sa akin. Imbes na sigawan sila, pinagmasdan ko ang paligid at halos mapasigaw ako nang makita ko ang lupang kulay dugo.",fear
Kung anu-ano na ang tumatakbo sa isip ko dahil sa mga nangyayari at hindi ko alam kung ano ang gagawin. Hindi ito ang normal kong sarili at nababagabag ako dahil hindi ako makapag-isip ng maayos. Masyadong mabilis ang lahat at wala akong ideya kung ano ang gagawin.,anger
"Napahawak ako sa ulo ko nang marinig ko 'yon. Narinig ko ang isang taong gumagamit ng kanyang boses sa utak at nakakagambala ang kanyang mga iniisip. Sinubukan kong huwag pansinin ang kanyang mga iniisip ngunit masyadong malakas ang mga ito. Ang nakikita ko lang ay dugo, isang bundok ng bangkay, at berdeng mga mata.",fear
Napatingin naman ako sa harapan niya at nakita ko ang isang lalaki na may hawak na scythe. Bigla kong naalala ang nakita ko sa isip ni Mitsuo dati at halos napatigil ako sa paghinga.,fear
"""Curse you, fucking Jikko!"" sigaw ng lalaki at dumura sa lupa.",anger
"Iwinasiwas ng Executioner ang kanyang scythe at agad kong sinarado ang bintana. Sumigaw nang may galit ang lalaki ngunit ilang segundo lang ay nawala na rin ito. Kinombulsyon ang aking katawan, iniisip ang nangyaring eksena sa labas.",fear
Hindi na ako makahinga at nilalamig ang buong katawan ko dahil sa nangyari. Iba't ibang pag-iisip mula sa ilang mga Erityian na nakakagamit ng boses sa utak nila ang nakarating sa isip ko at halos mabaliw na ako dahil dito.,fear
Kinilabutan naman ako sa sinabi niya at hindi ko alam kung dapat ko ba siyang seryosohin. Nagpasya akong sumilip sa maliit na butas na nadiskubre ko kanina at nakita ko ang isang walang buhay na katawan na nakasalampak sa lupa. Napasigaw ako nang may takot nang mapagtanto kong wala ang ulo ng katawan. Sinara ko kaagad ang bintana at napasandal ako sa pader habang nakatingin kay Naia.,fear
Itinigil ko ang pagbabasa sa isip niya dahil nakaramdam ako ng awa. Dapat ay naglalaro siya kasama ang ibang bata at tinatamasa ang kanyang kabataan pero nandito siya at nabubuhay sa isang lugar ng kalupitan at karahasan.,sadness
Lalo akong nakaramdam ng awa kaya lumapit ako sa kanya.,sadness
"Ngumiti ako sa kanya at tinitigan niya naman ako nang may pagtataka. Maaaring bata pa siya para maunawaan ang konsepto, ngunit gusto ko pa rin siyang kausapin tungkol dito.",joy
Natahimik pagkarinig ko no'n at hindi ko alam kung saan ako mas nagulat—sa pagkamatay ng mga magulang niya o ang kaalaman niya tungkol dito. Ang bata niya pa para maranasan at malaman ang mga bagay tulad nito at nalulungkot ako dahil sa ganitong lugar siya nakatira.,sadness
Bigla namang bumukas ang pinto at nakita ko ang isa sa mga lalaking nagdala sa akin dito. Tumayo si Naia at tumakbo papunta ro'n kaya sumunod ako pero tinignan niya ako nang masama.,anger
"""Huwag ka nang makialam sa kanya,"" sabi niya habang nakatitig nang matalim sa akin, ang kanyang scythe ay nakatutok sa aking direksyon.",anger
Nanigas ang aking katawan nang marinig ko ang buo kong pangalan mula sa kanyang bibig. Paano niya . . .,fear
"Nagsimulang mataranta ang katawan ko habang lumalabas ang abo at iba pang materyales mula sa bulkan. Tumakbo ako patungo sa pinto, kumatok nang malakas at sumigaw ng tulong, ngunit natabunan ang aking boses ng malakas na ingay sa loob ng aking ulo.",fear
"""Paano n'yo nagawa sa akin ito, mga Senshin! Papatayin ko kayong lahat! Panoorin n'yo ako!"" sigaw ng babae habang umiikot sa kanya ang mga buwitre, uwak, at lawin. Ang hubad niyang katawan ay puno ng malalim na sugat at hiwa.",anger
"Hinawakan ko ang aking tiyan nang makita kong dinadagsa ng mga buwitre ang kanyang mga sugat, na parang minamadali nila ang kanyang kamatayan. Isa sa mga uwak ay tinutukan ang kanyang mga mata kaya't kusa kong ipinikit ang aking mga mata, iniisip ang maaaring mangyari kung ako ang nasa kanyang kalagayan.",fear
"Ang kanyang mga daing at mura ay pumuno sa paligid, ngunit bigla akong napadilat nang mapagtanto ko kung sino ang may-ari ng tinig na iyon—ang Huntres na nakasalubong namin sa dagat.",fear
"""TAMA NA! HUWAG!"" napasigaw ang Huntres. ""Hindi ko sinasadya! Maniwala kayo sa akin! Pakiusap!""",fear
"Bigla akong nakaramdam ng takot dahil nagsimulang mapuno at mapalitan ng mga hindi pamilyar na alaala ang aking isipan, at sa isang iglap, hindi ko na maalala ang sarili kong mga alaala.",fear
"Hindi ko alam kung ilang oras akong nakaupo lang doon, pinipilit tanggalin ang mga alaalang hindi naman sa akin. Paulit-ulit kong binabanggit ang mga pangalan ng aking mga kaibigan at kasama ngunit naramdaman ko ang lumalaking takot sa aking lalamunan nang hindi ko maalala ang kanilang mga mukha.",fear
"""Talaga bang . . ."" Hindi ko na naituloy ang sasabihin ko dahil umagos ang luha ko.",sadness
"""Sa anong rason?!"" Itinuro ko ang aking pamaypay sa direksyon niya at unti-unting lumilinaw ang mga alaalang inaalala ko kanina.",anger
Gusto ko nang tumigil sa pagbabasa ng mga alaala niya pero nakita ko pa rin ang sarili ko na patuloy na tinitignan ang mga ito hanggang sa pagkamatay ng mga magulang ko. Kinuyom ko ang aking dibdib dahil parang sasabog ang puso ko sa kahit anong segundo.,sadness
"""Pinatay mo ang mga magulang ko dahil natakot ka sa abilidad ng nanay ko?"" marahan kong tanong habang tuluy-tuloy na ang pag-agos ng luha sa mukha ko.",sadness
"""Nakasusuklam ka,"" sabi ko. ""Paano ka nangahas na pagdudahan ang katapatan ng mga magulang ko at ng angkan namin kahit na ang ginawa lang nila ay walang iba kundi suportahan ang Presidente!""",anger
"""Hindi! Pinahalagahan sila ni Sir Hideyoshi bilang mga kaibigan, at dahil sa mga pagdududa mo, nawala sila... nawala sila sa akin.""",anger
"Parang mga lason ang mga salitang lumalabas sa kanyang bibig at hindi ko na mapigilan ang sarili ko. Hinagupit ko ang aking pamaypay patungo sa kanya, handang-handa nang putulin ang kanyang lalamunan ngunit may isang puwersa na pumigil sa aking kamay.",anger
Noong nakita ko siya ay nawala ang kakarampot na lakas na pinanghahawakan ko naging dahilan upang maiyak ako. Hinila niya ako palapit sa dibdib niya at umiyak ako nang buong puso.,sadness
Ilang minuto lang siyang nakatingin sa akin hanggang sa bigla niya na lang akong niyakap. Hindi ko alam kung bakit pero may kung ano akong naramdaman nang gawin niya 'yon. Biglang tumulo ang luha ko at bumigat ang pakiramdam ko.,sadness
Halos hindi ako makahinga nang maalala ko ang mga taong 'yon at hindi ko akalaing magagawa ko silang kalimutan. Napagtanto ko na nalimutan ko ang sarili kong mga alaala ng ilang minuto at tinakot ako nito nang sobra. Ngunit ang mga alaala ni Mitsuo ay nakatulong sa akin upang maalala sila at nakaramdam ako ng pagsisisi pagkatapos makalimutan ang sarili kong buhay.,fear
"""Huwag mo akong iwan,"" sabi ko, takot na mawala ulit ang sarili kong mga alaala.",fear
"""Akala ko mababaliw na ako. Natakot ako,"" sabi ko sa kanya at naramdaman ko ang paghigpit ng hawak niya sa kamay ko.",fear
"Lahat ng tao dito, ang mga bilanggo at maging ang mga Executioner, ay may kanya-kanyang bahagi ng kabaliwan. Akala ko ay kaya kitang protektahan, ngunit hindi ko naisip ang iyong kakayahan. Siguro'y mahirap ito para sa iyo. Pasensya na.",sadness
"""Natatakot na ako. Gusto ko nang umalis sa lugar na ito,"" sabi ko sa kanya.",fear
At akala ko ay nagawa kong itago ito sa likod ng aking isipan.,sadness
Bakit ka umiiyak?,sadness
"""Basta . . . hindi ko na alam kung paano harapin si Hideo,"" Sabi ko habang naaalala ang aming pagkabata.",sadness
"""Naaalala ko pa rin ang sinabi niya bago siya pumanaw."" Tumingin siya sa akin at bumilis ang tibok ng puso ko sa pagtitig niya. ""Ang kasalanan ng magulang ay hindi kasalanan ng anak. Pakiusap, alagaan mo siya."" Iyon ang kanyang mga huling salita.",sadness
"""Pasensya na kung hindi ko nasabi sa iyo ang totoo,"" aniya, binasag ang katahimikan.",sadness
"Kusang tumulo ang luha ko nang marinig ang mga salitang iyon, naaalala ang mga paghihirap na pinagdaanan ng aking mga magulang dahil sa mga ideya ng Konseho.",sadness
"""Bakit?"" tanong ko, pilit na pinakalma ang sarili kahit magulo na ang aking isip at mukha.",sadness
"""Dahil nagsisisi ako, kilala ko ang mga magulang mo, mga kaibigan, namatay sila dahil sa akin at pamilya ko."" Sumagot siya at nakita ko ang pagsisisi at pagiging dalisay sa kanyang mga mata. Nagulat naman ako nang bigla siyang lumuhod sa harapan ko at yumuko.",sadness
"""Mula sa kaibuturan ng aking puso, humihingi ako ng kapatawaran sa aking mga nagawa"" sabi niya habang yumuyuko bilang paghingi ng tawad.",sadness
"""Pasensya na kung ngayon ko lang nalaman ang katotohanan,"" sabi ko nang may nanginginig na boses.",sadness
"""Nabuhay ako nang mapayapa habang kayo ay napagbintangan at pinatay. Pasensya na.""",sadness
"""Pero alam mo, maganda na nakabalik ka na,"" biglang sabi ni Michiko habang nakatingin kay Mitsuo.",joy
"""Alam na natin ang tungkol kay Shima matapos ang insidenteng pagtakas sa bilangguan,"" dagdag ni Mayu.",sadness
"""Pero pinahirapan mo siya,"" sabi ni Hideo, at iyon ang nagpatahik sa amin",sadness
"Kahit wala ang mga magulang ko sa tabi ko, nandito pa rin sila para sa akin. Swerte ko at mayroon akong mga taong tulad nila sa buhay ko. Sila ang tinuturing kong tunay na pamilya.",joy
"""Hideo . . ."" Sinilip ko siya at mukhang nag-aalala siya. ""Kumalma ka""",fear
"""Walang aalis sa lugar na ito,"" babala ni Hideo at nakita niya siya.",fear
"""Tapos na ako sa inyong lahat kaya itigil na ninyo ang kalokohan na ito,"" matigas niyang sabi ngunit nabasa ko ang kanyang isip.",anger
"""Oo,"" huminga ako. Natatakot ako hindi para sa sarili ko kundi para sa ipinagbubuntis ko. Hindi ko alam ang gagawin.",fear
"""Pasensya na,"" bulong niya.",sadness
"""Bakit ka humihingi ng tawad?"" tanong ko. Hindi ko alam pero nasaktan ako sa sinabi niya.",sadness
Hindi ako karapat-dapat maging ama. Hindi ko kaya. Ako—,sadness
"""Huwag mong maliitin ang sarili mo, Vince,"" mahina kong sabi.",sadness
Pero ayun ang totoo. Ang mga kamay ko ay nababad na sa dugo ng mga tao. Nakapatay na ako ng daan-daang tao. Ang isang marumi tulad ko ay hindi maaaring magkaroon ng isang bagay na puro.,sadness
"""Ibig sabihin ba nun, mali ang ginawa mo?"" tanong ko habang pinipigilan ang luha ko. Tumahimik siya at tinitigan ako nang matagal. Tumayo siya at hinawakan ang kamay ko.",sadness
"""Hindi. Pasensya na,"" sabi niya at niyakap ako.",sadness
"Ang akin lang... ayokong matawag kayong dalawa bilang asawa at anak ng isang mamamatay tao. Pero gagawin ko ang lahat para protektahan kayo kaya wag kang mag-alala. Desisyon ko ito at gagawin ko ang lahat para mailayo kayo sa peligro""",sadness
May narinig naman akong pagkatok sa pinto kaya napatingin ako ro'n. Sinundan ito ng dalawang katok tapos tatlong katok ulit. Napangiti naman ako at naalala ko ang sinabi niya noon.,joy
"""Bagay sayo,"" pagputol nya sa akin. Bumilis naman ang tibok ng puso ko sa sinabi niya at tinignan ko rin siya. Nakasuot siya ng itim na yukata at ang gwapo niya rito.",joy
"Nilapitan niya ako at hinawakan ang kamay ko. Kahit na magkasama na kami, nagagawa niya pa rin patibukin ang puso ko sa kanyang mga simpleng mga kilos",joy
Natawa naman kami pareho at naramdaman ko ang paghigpit ng hawak niya sa kamay ko.,joy
"Bigla kong naisip kaming tatlo habang naglalakad, ang anak namin ay nasa kanyang mga bisig habang masaya akong nakatingin sa kanila. Doon pa lang kuntento na ako.",joy
"Oo, dahil siya ang pinakamalaking regalo na ibinigay mo sa akin, at isang paalala na dapat ka niyang protektahan kapag wala ako.",joy
"""Sana makapunta tayo sa piyesta next year kasama si Nathan,"" sabi ko at ngumiti lang siya.",joy
"""Ako rin."" Naka-ngiti kong sabi, ""baka gusto niya ng isang nakababatang kapatid at sa tingin ko magaling talaga siya sa pag-aalaga sa iba.""",joy
"""Pasensya na kung ganito ang ipinagawa ko sa iyo,"" sabi niya na parang nanghihingi ng tawad.",sadness
"Nangako ako na hindi na ako iiyak pagkatapos kong manganak kay Nathan, pero ginulong mga salita niya ang emosyon ko.",sadness
"""Syempre naman,"" sabi ko. ""Nagtutulungan na tayo simula noong bata pa tayo. Huwag ka ng mag-alala.""",joy
"Umupo ako sa gilid ng kama at nakita ko ang mga litrato na nakapatong sa ibabaw ng mesa—Mga litrato namin nung bata pa kami; Hideo at ako; Akira, Akemi at ako; Ang pamilya Atama; at ang sarili kong pamilya. Minsan, nais kong mapanatili ang buhay tulad ng mga sandali sa mga larawan, ngunit alam kong imposible iyon.",sadness
"""Ayaw kong matawag siyang anak ng isang mamatay tao.""",sadness
"""Ano ang nangyayari?"" Tanong ko, at ramdam ko ang takot sa aking boses.",fear
"""Iyon ang babala para sa mga nanghihimasok,"" sabi niya at tumayo siya.",fear
"""Ano ba ito . . ."" Nawala ang boses ko nang makita ko ang silid sa harap ko.",fear
"""Ang pasilyo . . ."" Nawala ang boses ko nang makita ko ang ekspresyon ni Vince.",fear
Hindi ko alam ang eksaktong detalye ngunit sigurado akong ito ang Black Dimension,fear
Kinilabutan ako sa sinabi niya kahit na may ideya na ako tungkol doon.,fear
Hindi ko alam kung papaanong nangyari ang bagay na 'yon pero nakababahala dahil mayroon silang pwedeng daanan papunta rito.,fear
"""Kumusta si Hideo?"" tanong ko naman nang maalala ko ang nangyari sa Medical department pero hindi ako sinagot ni Vince. ""Bakit? Ano nangyari sa kanya?""",fear
"""Nasa... estado siya ng coma.""",fear
"""Hideo,"" tawag ko, umaasang naririnig niya ako, ""huwag kang sumuko. Alam kong mahirap pero hindi ka pwedeng sumuko . . . para kay Akemi at sa atin.""",sadness
"""Hindi ko pa siya nakitang ganito kahina,"" sabi naman ni Michiko.",sadness
"Natakot ako na baka mapalitan ng mga alaala niya ang akin, tulad ng nangyari kay Shima.",sadness
"""Ayos na siya ngayon pero kailangan niya ng pahinga,"" sabi niya at nakita ko ang bakas ng pagkakasala sa kanyang mga mata. ""Magpahinga ka rin.""",joy
"""Bagay sayo,"" sabi ko at nagtatakang tinignan niya ako, ""ang maging ama, ibig kong sabihin.""",joy
"""Tanga,"" bulong ko habang pilit na pinipigilan ang pag-iyak. ""Iyon ang pinakamagandang narinig ko sa mga nakalipas na linggo.""",joy
"""Sa isang sandali, nais kong itigil ang oras para lang tignan ang pamilya ko—ang dalawang lalaking nakapagpabago ng mundo ko.""",joy
Naging alerto ako matapos niyang sabihin iyon dahil hindi naging maganda ang huling pagkikita namin.,fear
"""Natatakot ako.""",fear
Halos kilabutan naman ako nang marinig ko ang mas malakas na sigawan sa silangang banda ng gubat. Kahit hindi ko nakikita ay ramdam kong nag-iba ang simoy ng hangin.,fear
"""Oh Diyos. Nandito ka talaga, Akemi.""",joy
"Ayos lang siya. Mag-iisang taon na siya sa dalawang buwan,"" sabi ko at naalala ko ang nangyari kanina. Iyan ang patuloy na sinasabi ko sa sarili ko.",joy
"""Rainie,"" sabi niya nang nakangiti. ""Kumusta naman ang anak mo?""",joy
"""Naomi, pakiusap. Kailangan ko siyang makita. Gusto ko siyang makita. Pakiusap.""",sadness
"""Kaunti na lang. Makikita ko na siya.""",joy
Kinilabutan ako nang makita ko ang buong paligid ko at naaalala ko ang bawat punong nadaanan namin.,fear
"""Sino ka naman para mag-desisyon kung anong nararapat sa kanya?"" tanong ko at pinatigil ko ang oras nila. Sinugod ko sila gamit ang aking abaniko at dalawa sa kanila ay natumba.",anger
"""Pero masasabi ko na dapat kang mamatay dahil sa mga sinabi mo. Pagsalitaan mo pa siya ng masama at mamatay ka sa mga kamay ko.""",anger
"""Proprotektahan ko siya gamit ang buhay ko kaya huwag kang mag-alala,"" dagdag niya at agad na tumulo ang luha ko.",sadness
"""Bobo. Huwag mong sabihin iyan""",anger
"""Naomi, hindi mo kailangang gawin ito,"" sabi ni Akemi. ""May sarili kang pamilya na dapat protektahan, kaya pakiusap . . .""",sadness
"""Wala akong pakialam' sigaw niya. ""Sabi mo, protektahan mo ako, di ba? Kaya umusad na tayo! Pupunta ako sa campus sa ayaw at sa gusto mo.""",anger
"""Hideo! Tulungan mo siya. Pakiusap—""",sadness
"""Huwag mo silang hawakan"" sigaw ko.",anger
"""Alam kong kailangan mong pumunta kay Akemi, ngunit may pabor akong hihilingin."" Umiiyak si Nathan habang humahawak sa damit ng kanyang ama.",sadness
"""Pasensya na Nathan. Alagaan mo ang iyong ina para sa akin.""",sadness
"""Hindi . . . Vince . . . huwag mong sabihin iyan . . .""",sadness
"""Nandito ako. Dapat kang kumalma at mag-isip nang mabuti. Ligtas ka kaya hindi mo na kailangang mag-alala."" Ayun ang ibig sabihin ng mga katok niya.",joy
"""Pero pasensya na, Nathalie, hindi kita kayang iligtas""",sadness
Napaupo na ako nang makita ko kung paano niya pinugutan ng ulo ang Elite na kalaban niya . . . at kung paano siya sinaksak sa puso ng Elite na 'yon.,fear
"""Patawad.""",sadness
"""Huwag mong sabihin iyan! Pakiusap, huwag mong sabihin iyan.""",sadness
"""Pakiusap, kalimutan mo na lang ako,"" mahina niyang sabi. ""Gamitin mo ang pakiramdam mo, Nathalie.""",sadness
"""Ano bang sinasabi mo?""",sadness
"""Ayoko nang masaktan ka pa.""",sadness
"""Tanga ka ba? Mas gugustuhin kong mabuhay sa sakit kaysa kalimutan ka.""",sadness
Paano niya nasabi sa akin ang mga salitang iyon? Paano niya nasabi na dapat ko siyang kalimutan?,sadness
"""Pero . . . pero hindi ko na kayang mabuhay kasama ka at mas masasaktan lamang kita.""",sadness
"""Wala akong pakialam. Kung ayaw mo na akong kasama, hayaan mong mabuhay ka sa mga alaala ko.""",sadness
"""Sabihin mo kay Nathan na dapat niyang tuparin ang hiling ko."" sabi niya habang nakangiti at nagtuluy-tuloy ang agos ng luha ko.",sadness
"""Pasensya na sa sinabi ko kanina. Ang totoo niyan, natatakot akong makalimutan mo ako.""",fear
"""Paano ko makakalimutan ang isang tulad mo?"" Pagsagot ko at ngumiti ulit siya.",sadness
"Siguro dahil nasanay na ako na kalimutan ang mga tao paminsan-minsan kaya naisip ko na lahat ay ganoon din. Pero alam mo ba? Kung mabibigyan ako ng pagkakataong mabuhay muli, pipiliin ko pa rin na alalahanin ka. Kahit na mabura ang mga alaala ko, basta nandito ka pa sa isip ko, sapat na iyon.",sadness
"""Palagi kitang iisipin, Nathalie.""",sadness
At iyon ang mga huling salitang narinig ko mula sa lalaking maaaring makalimot sa lahat.,sadness
"Masyado akong wasak para mag-isip. Sa loob lang ng isang gabi, nawalan ako ng kaibigan, ng tahanan, at ng pinakamahalagang tao sa buhay ko.",sadness
Wala akong silbi. Walang kapangyarihan. Kung ginamit ko lang ang kakayahan ko . . . kung nanatili lang ako sa tabi niya . . .,sadness
Ano ang silbi ng kapangyarihang ito kung hindi ko man lang mapigilan ang kanyang kamatayan?,sadness
"Hindi ko nailigtas ang iyong ina kaya hayaan mong ako naman ang mag-alaga sa iyo,"" sabi ko at tila tumigil na ang ulan. ""Magsimula tayo ng bagong buhay, Rainie. Ikaw at ako.""",sadness
"""Sige. Salamat.""",joy
"""Rainie, iyon ba ang pangalan mo?"" tanong niya at tumango si Rainie.",joy
"Diyos ko po, Naomi.",joy
"""Gusto kong makilala si Papa pero wala naman siyang litrato at ayaw ko namang pilitin si Mama,"" nasabi niya sa sarili.",sadness
"""Maligayang kaarawan, Rainie,"" palagi kong sinasabi tuwing ika-31 ng Disyembre.",joy
"""Thank you, Mama,"" sabay ngiti niya. ""Ayoko nang mag-birthday kung ganito ang nangyayari kay Mama lagi. Hindi ko alam kung ano ang nangyari pero mas gugustuhin ko nang huwag mag-celebrate kung 'yon ang dahilan kung bakit siya malungkot.""",sadness
"Ilang taon na ang nakalilipas pero gano'n pa rin ang nararamdaman ko. Sinubukan kong kumilala ng ibang tao pero nabigo ako. Kahit sino man sila o gaano man sila karami, hindi nila mapapagaling ang mga hindi nakikitang sugat na ito.",sadness
Hindi kailanman nila mapapalitan ang mahalagang taong nawala sa akin.,sadness
"At tuwing Bisperas ng Bagong Taon, sa halip na magpuyat, lagi akong umiiyak hangang makatulog.",sadness
Opo. Dalawa. Mukha naman silang mabait.,joy
Hindi ko alam kung ilang oras akong umiyak nang malaman ko ang sinapit nina Mayu at Akira.,sadness
Nakaramdam ako ng pagsisisi at awa dahil sana ay may nagawa ako para iligtas sila ngunit hindi ko alam ang kanilang sitwasyon.,sadness
"""Magkikita pa tayo sa tamang panahon. Paalam muna, Nathalie.""",sadness
"""Pasensya na, Nathan,"" humihikbi kong sabi habang niyayakap siya nang mahigpit at naramdaman ko ang kamay niya sa aking likod. ""Pasensya na.""",sadness
"""Naaalala kita, at sapat na iyon para sa akin."" ""Pwede ba kitang tawaging . . . Nanay?""",joy
"""Mahirap lang kontrolin ang mga alaala ko, kaya mag-ingat ka sa iyo,"" babala ko dahil ang ika-anim niyang pakiramdam ay nagbibigay-daan sa kanya na maalala ang lahat.",fear
""" Pasensya na, kasi . . . nami-miss ko na ang tatay mo,"" pag-amin ko habang pinipigilan ang nagbabadyang luha sa mga mata ko.",sadness
"""Lumipas na ang mahigit isang dekada pero parang kahapon lang nangyari ito. Malinaw pa rin ang mga alaala at may dulot na sakit pa rin hanggang ngayon.""",sadness
"Bawat minuto, bawat oras, at bawat araw, lagi kitang iisipin. Kahit gaano man kasakit, lagi kitang aalalahanin tulad ng sinabi mo sa akin bago ka umalis dahil ang alaala mo ang tahanan ko, ang aking kanlungan.",sadness
"""Hindi kita malilimutan, Vince.""",sadness
"""Halata naman na hindi siya nakikinig.""",anger
