sentence,emotion
"""Sampung oras na ang nakakalipas ng mamatay siya,"" dagdag ko naman nang mahawakan ang paa niya. ""Ngunit isang oras pagkatapos niyang mamatay ay kinatay siya""",sadness
"Biglang, nakaramdam ako ng panginginig ng aking gulugod, na parang may nakatitig sa amin mula sa likod.",fear
"""Naramdaman mo din 'yon?"" tanong ni Hayate",fear
"""Oo. Ang pagkauhaw niya sa dugo ay maihahambing sa isang Shinigami,"" Sumagot ako at mas lalo kong naramdaman ito, bilang isang Shinigami tracker at lahat.",fear
"""Sandali,"" babala ko.",fear
"Naramdaman ko ang isang mahina ngunit nakakatakot na presensya, katulad ng naramdaman natin kanina.",fear
"""Isang Shinigami?"" tanong ni Hayate, biglang dumipense ang kanyang katawan.",fear
"""Oo. Nararamdaman ko ang dimensyon na iyon.""",fear
"""Mukhang may bisita tayo,"" sabi ko at natahimik naman sina Hiroshi at Kana sa kabilang linya.",fear
"""Sino ka?"" tanong ko pero tinitigan niya lang ako at hindi ako nakagalaw dahil sa takot.",fear
"""Patayin mo sila,"" utos niya at lumabas pa ang dalawang Shinigami habang bumalik siya sa lugar na iyon.",anger
"""Shinigamis?"" rinig ko sa boses ni Hiroshi galing sa device pero hindi namin siya sinagot. Mas mabuti nang mag-focus sila sa paghahanap ng ibidensya. ""Huwag puma—hoy, saan ka pupunta?""",fear
"""A-ano . . ."" Bulong niya bago siya bumagsak sa lupa.",sadness
"""Ayos ka lang ba?"" tanong niya at sakto namang dumating din si Hiroshi na mukhang tumakbo papunta rito.",sadness
"Tiningnan niya si Kana at tulad ng ginawa niya sa akin, binigyan niya siya ng mabilis na ngiti. ""Bagal mo, meganerd.""",joy
"""Anong nangyari?"" tanong ni Hiroshi habang nakatingin kay Hayate.",sadness
"""Nga pala, kailangan na nating umalis,"" pag-iiba ni Hiroshi habang nagta-type sa KT. ""Nakahanap na tayo ng importanteng ibidensya.""",fear
Sa mamamtay tao na yon? tanong ko naman.,fear
"""Paano mo . . ."" Nawala ang kanyang boses ngunit pagkaraan ng ilang segundo, ngumiti ito ng mabilis sa kanya. "" Hindi mo talaga ako binigo, Atama""",joy
"""Oo,"" agad na sagot ni Hiroshi. ""Lahat ng kasalukuyang mga impormasyon ukol sa paghahanap tungkol kay Rick Torres ay nakasentro sa lugar na iyon at may mataas na posibilidad na nandoon siya.""",fear
"""Ano'ng sabi mo, duwag?""",anger
"""Tignan mo ang ginawa mo,"" sabay turo niya sa mga wala nang malay na lalaki. ""Wala man lang tayong nakuhang impormasyon sa kanila.""",anger
"""Reina! Tumigil ka! Da—!""",fear
"Sinuntok ko ang kanyang dibdib. ""May sinasabi ka ba?"" inosente kong tanong habang nauubo siya.",anger
"""Tumigil kayo . . ."" sigaw ko habang tumatalon patungo sa kanya, ""sa pagbaril sa amin!""",anger
"""Pwede ka na bang kausapin nang maayos ngayon?"" tanong ko at dahan-dahan siyang tumingin sa akin.",anger
"""P-pinadala niya ba kayo rito?"" tanong niya habang nakatingin sa tatlo na ngayon ay naglalakad na papunta sa amin. ""Niloko mo ko! H-hindi ako a-ang pumatay sa kanya!""",fear
"""Sino ba 'to? Fuck off.""",anger
"""Oo na! Basta huwag mo lang saktan ang pamilya ko.""",fear
Pagkabasa ko no'n ay napatingin ako sa wala nang malay na Rick Torres at naintindihan ko na kung bakit gano'n ang ikinilos niya kanina. Tatlong taon siyang nabubuhay sa takot dahil sa lalaking ito na gusto siyang pagbintangan na mamatay tao,sadness
"""Ibig sabihin ba ay alam ng pumapatay na nandito tayo?"" tanong ni Kana at kaming apat ay dumepensa.",fear
"""Mataas ang posibilidad,"" sagot ni Hayate.",fear
"""Nahanap na siguro natin ang pumapatay ng tao at ang kanyang mga motibo,"" bulong ko.",joy
"""Ano bang ginagawa mo? Wala ka na ba sa sarili mo?"" sabi ni Kana at ganoon din ang sasabihin ko.",fear
"Hindi naman,"" sagot niya. ""Pero hey, hindi mo kailangang mag-alala. Itong paaralan ay chakushoku.""",joy
"""Sino yan?"" tanong ni Hayate.",fear
"Pumunta kami sa pangunahing lagusan para magtanong pero may kakaiba akong naramdaman sa lugar na 'yon. Kusang umabot ang kamay ko sa aking dagger pero napagtanto kong dalang-dala ko lang pala ang taser at posas. Pero ang ikinagulat ko ay ginawa rin ng guwardiya ang parehong bagay—ipinatong din niya ang kamay niya sa ibabaw ng kanyang holster, na parang nakaramdam siya ng isang uri ng panganib.",fear
"""Sino ka na man?"" Tanong ko at nakita ko ang isang estudyante na lumingon sa direksyon namin na may hindi mapakaling ekspresyon. ""Nakita na kita.""",fear
"""May naramdaman ka ba kanina?"" tanong ko ulit sa kanya.",fear
"""Oo,"" mahina niyang sagot. ""Lagi kong nararamdaman pero hindi ko masundan. Para itong halo-halong presensiya ng madaming Shinigamis.""",fear
"""Bakit?"" agad niyang tanong. ""Anong meron?""",fear
"""Diretso tayo sa punto,"" sagot ko naman. ""Mamatay ka kapag umalis ka sa paaralan na ito.""",anger
"""May kaugnayan ba ito sa balita kaninang umaga?"" seryoso niyang tanong at tumango naman si Hayate.",fear
"""Pero naaalala kong nakaramdam ako ng kakaiba noong tumingin ako sa kanyang mga anak,"" sagot niya. ""Medyo asul ang kanilang balat.""",sadness
"""Kana! Huwag mo siyang hahayaang makatakas!"" sigaw ko habang tumatakbo papunta kina Luke at Hayate.",anger
"""Anong nangyari? Bakit hindi ka makagalaw?"" Tanong ko, nagaalala at nababahala sa kalagayan niya.",fear
"""N-neuromuscular blocker,"" sabi niya nang may hirap. ""P-paralyzing agent.""",fear
"""Tulungan mo si Kana,"" mahinang sabi ni Hayate. ""Mapanganib siya. Tinamaan niya ang aking mga hita, upang hindi ako makalaban""",fear
"""Baliw ang lalaking ito,” sabi ni Kana habang ibinabaon ang kuko niya sa kanyang balat.",anger
"""Sang-ayon ako. Paano natin siya dapat itumba?""",fear
"""Sabi ni Hayate dapat maging maingat tayo. May kaalaman sa medisina ang lalaking ito at magagamit niya ito tulad ng nangyari kay Hayate.""",fear
"""Wow. Parang nasa medieval na lugar tayo sa mga armas niyo,"" komento niya. ""Pero sino ba kayo at niligtas n'yo ang halimaw na 'yon?""",joy
"""Halimaw? Ikaw ang halimaw dito,"" sabi ko naman. ""Pumatay ka ng maraming tao dahil lang hindi ka nila pinapasok.""",anger
"""Hinayaan nilang mamatay ang mga anak ko,"" sabi niya ng may matinding galit sa mga mata. ""Kung inuna lang nila ang mga anaka ko sa halip na ang mga pribilehiyo at may karapatan na mga bata, hindi sana nangyari ito!""",anger
"""Dahil nakita n'yo ang mukha ko, hindi ko hahayaang makalabas kayo rito ng buhay,"" sabi niya habang binabantayan ang kilos namin. ""Matagal na din nung huli akong nakahiwa ng babae.""",anger
"""Patayin ba natin siya? Isa siyang baliw,"" sambit ni Kana ngunit hindi ako pumayag.",anger
"Hindi. Dapat natin siyang hulihin ng buhay at hayaan siyang magdusa sa mga resulta ng kanyang ginawa. Bukod pa rito, hindi nila iyon ituturing bilang isang pag-aresto at kailangan nating hulihin ang isa pa.",anger
"""Damn, mas nagiging mahirap ito. Kung meron lang tayong pampakalma para—""",anger
"""Whoa, malaking karayom ito,"" komento ni Kana habang tinitignan ang syringe na hawak niya. ""Baka mawalan ako ng malay kapag itinurok ito sa akin.""",fear
"""Ano ang nasa loob ng lalagyan na ito?"" tanong niya at lalo lang kumunot ang noo ng lalaki.",anger
"""Kana! Huwag! May natitira pa siyang isang syringe!"" sigaw ko pero hindi na makontrol ni Kana ang galaw niya. Tumakbo ako patungo sa direksyon nila pero hindi ako makakarating sa oras kaya inihagis ko nalang ang espada ko patungo sa direksyon niya, umaasa na matitigilan nito ang galaw niya.”",fear
Ginawa niya ngunit huli na ang lahat.,fear
"""Diyos ko, Kana, huwag kang mamatay!"" sigaw ko at agad kong pinindot ang emergency button sa KT para humingi ng tulong kina Hiroshi.",fear
"""T-tulungan niyo ako! Si Kana ay . . .""",fear
"""Manahimik ka! Wala kang alam! Hindi mo alam kung ano ang pinagdaanan—!""",anger
"""No! Kung inuna nila ako, kung inuna nila sila, hindi mangyayari—!""",anger
"""Sinubukan mong gamutin sila mag-isa pero wala kang gamit at gamot. Kung dinala mo sila sa ospital mula sa simula, malamang ay naagapan pa ng mga doktor ang kalagayan nila. Ito ang iyong huling pag-asa at ito ang nagpahamak sa kanilang buhay. Ginamit mo ang mga sintomas ng kolera para patayin ang mga taong sa tingin mo ay kumuha ng buhay ng iyong mga anak. Ang pag-aalis ng tubig sa katawan, ang pagkulubot at pag-asul ng balat, at ang paglantad ng kanilang tiyan at bituka kung saan namumuo ang bakterya ng kolera. Ginamit mo sila upang ipaalala sa iyong mga biktima ang kanilang ginawa at pinangyari mo ang pagkadurog ng kanilang mga katawan upang hamunin ang pulisya. Sa tingin mo ba ay magiging proud ang iyong mga anak sa ginawa mo?""",anger
"""5:17:29 P.M. Sarado na ang kaso na ito,"" Bulong ko habang nakatingin sa papalubog na araw sa dugo-pulang kalangitan.",joy
"""Kumusta ang lagay niya?"" tanong ko nang makarating kami sa ospital kung nasaan si Kana.",sadness
"""Nagsisimula ng maging maayos ang kanyang vitals,"" sabi ni Dr. Gardan at nagsimulang manghina ang aking tuhod. ""Ngunit kailangan pa rin natin siyang obserbahan sa susunod na ilang oras.""",sadness
"""Kayong dalawa,"" biglang tawag ni Hiroshi kaya napatingin kami sa kanya. ""Sinabi ko ng patapos pa lang ang transportasyon.""",anger
"""Paumanhin,"" agad na sabi ni Hayate. ""Hindi namin inaasahan ang pagsulpot ng mga Shinigami, kaya kailangan naming gawin ito,"" paliwanag niya.",fear
"""T-tama siya,"" dagdag ko naman. ""Ngunit nangako kami, hindi na ito mauulit pang muli""",fear
"""A-Anyway . . ."" sabi ko, pinuputol ang katahimikan. ""Ano ang nangyari sa mga armas? Nasaan ang mga ito?""",fear
"""Humihingi kami ng kapatawaran,"" dagdag ko ulit.",sadness
"""Madaming nangyari sa araw na ito. Kailangan na nating magpahinga,"" sabi ni Hayate.",sadness
"""Tanga ka!"" Sigaw ko bago ko siya sapukin sa ulo.",anger
"""May mangyayari ba? Ilalabas mo pa rin ang iyong mga armas kung lumitaw ang isang Shinigami,"" pagtatalo niya.",anger
"""Tanda? Hoy, magka respeto ka naman! Si Sir Aiwa ang lolo mo!""",anger
"""Sinabi niya na maaari lang akong magkaroon ng access sa mga restricted rooms at laboratories sa Technology department kapag graduate na ako. Hindi man lang niya binawi ang kanyang utos pagkatapos ng kanyang kamatayan. Anong klaseng kalokohan iyon?""",anger
"""Bakit mo pa inaalala ang mga iyon?"" tanong ni Hayate. Oh. Sinubukan niyang basahin ang nasa utak ko.",anger
Heh. Nahihiya ka ba? Ang cute mo,joy
"""Ano ang gusto mo, Shinigami?"" matapang kong tanong habang mahigpit na hinawakan ang aking mga espada.",anger
"""Ang mga Shinigami . . . ang mga taong pinakamumuhian ko,"" bulong niya. Kumikislap ang kanyang berdeng mga mata sa galit habang itinapon niya ang kamay sa lupa. ""Hahabulin ko sila. Lahat sila.""",anger
"Huminga siya ng malalim. ""Nagawa nilang subaybayan ang mga armas. Si Sir Tora iyon. Ngayon ay hindi ko na magagawang ipagpatuloy ang pananaliksik na iyon.""",fear
"""Tingnan mo para malaman mo.""",anger
"""Ibig sabihin lamang ay mahina ang proteksyon mo sa iyong mga datos,"" biglang sabi ni Kana. ""Nahanap ka nang ganoon kadali . . . mukhang malabo ang hinaharap ng Technology department.""",anger
"""Talaga bang hindi mo alam kung paano pigilan ang sarili mo, hindi ba?"" komento ko.",anger
"""Sinabi ko lang ang katotohanan,"" walang pake niyang sabi.",anger
"""Puwede mo itong sabihin nang mas maayos,"" bulong ko pero hindi niya ako pinansin.",anger
"Ngumiti ako sa kanya. ""Oo. kaunti lang.""",joy
"Tumingin siya nang diretso sa aking mga mata at ngumiti. ""Ang mga lihim ay dapat ganoon,"" sabi niya. ""Ingat, J. Hindi mo gugustuhing lumalim.""",joy
"""Karumaldumal iyon.""",sadness
"""Bakit nakatayo lang kayo r'yan?!"" Nagulat naman ako nang sumigaw sa amin ang isang opisyales. ""Tumulong kayo! Ang dami pang nangangailangan ng tulong!""",anger
"""Sa tingin ko may mga suspek na tayo ngayon,"" napansin ko, habang iniisip ang sampung taong lumabas bago ang pagsabog.",joy
"""Oo. Oras na para makilala ang ating pangalawang pakay.""",joy
"""Shit!"" mura ko habang tumatakbo mula sa mga bubong ng mga gusali.",anger
"""Anong nangyari dito?"" tanong ni Kana.",fear
"""Reina? Anong nangyari"" tanong naman ni Hayate. ""May biglang pagbabago ng temperatura sa lugar na 'yon""",fear
"""Ano ba ang gusto mo?"" tanong ko.",anger
"""Ang tagapagmana,"" sabi niya. ""At ang iyong kamatayan.""",anger
"""Sinabi ko na sa iyo,"" sabi niya habang humahangin sa paligid namin. ""Kung hindi mo masasabi sa amin kung nasaan ang tagapagmana, sapat na ang iyong kamatayan.""",anger
"""Reina, Umalis ka dito!""",fear
"""Nakatakas siya,"" sagot naman niya. ""Muntik ko na siyang mahuli""",anger
"""May kinalaman ba ito sa unang insidente?"" mahinang tanong ni Kana.",sadness
Hindi ko kaya. Hindi ba kayo nagtataka sa sinasabi ng Shinigamis na nakalaban natin?,fear
"""Hindi ko alam,"" mataray niyang sagot. ""Hindi ako bahagi ng mga angkan na kailangan ang kanilang mga tagapagmana upang gumana.""",anger
"""Sinabi mo ba na hinahabol nila ang tagapagmana ng isa sa mga angkan na ito?"" tanong ni Hayate.",fear
"""Iyon ang may pinakamalaking posibilidad, hindi ba?""",fear
"""Ano? Sino . . ."" Bumigat ang boses ko. Hindi ko maisip kung gaano kahirap ang araw na iyon.",fear
"Kumislap ang isang sutil na ngiti mula sa kanya. ""Sa ikatlong eksibisyon ng mamamatay-tao.""",joy
"Ano ang iyong ibig sabihin, bida-bida?",anger
"""Sabi nila, kailangan mong maging katulad nila para maintindihan sila,"" pang-aasar ni Hiroshi.",anger
"""Hindi ko alam na ganyan ka ka-bobo,"" sagot niya. ""Ah. At kung ako ay isang Shinigami, patay ka na sana sa oras na magkita tayo.""",anger
"""Shit, wala ngang dala na armas ang gago na iyon!"" Bulong ko habang nagmamadali patungo sa kanilang direksyon.",fear
"""Sandali, Reina, saan ka pupunta?"" rinig kong sabi ni Hiroshi. ""May cellphone siya! Huwag mo siyang iwan mag-isa!",fear
"""Huwag kang gagalaw, terorista, o hihiwain ko ang bibig mo,"" Babala ko habang inilalagay ang punyal sa kanyang bibig.",anger
"Agad naman akong lumingon at sinamaan ko ng tingin si Hayate.. ""Alam mo at hindi mo sinabi sa amin!""",anger
"""Tumigil ka na, tanga! Muntik ka nang mamatay!""",anger
"""Nandito siya,"" he said. ""Tumawag ka ng tulong. Nahuli na itong hayop na ito.""",anger
"""Baliw nga talaga siya,"" bulong ko habang naaalala ang ginawa niya.",anger
"""Diskriminado na ang mga minorya at nahaharap sa prehuwisya sa kanilang pang-araw-araw na buhay. Nagagalit ako na may mga taong tulad niya, na hindi nagpapakita ng anumang respeto at pagsisisi,"" sabi ni Kana habang mahigpit na hinawakan ang kanyang karit.",anger
"""Sa tingin nila mas nakakataas sila sa lahat. Akala nila na ang mga ginagawa nila ay laging tama. Sana maranasan niya ang impyerno""",anger
"""Ano ba talaga ang ginawa sayo ng Shinigamis?""",sadness
"""Magaling,"" komento niya habang nakatingin kay Hayate. Ngumisi siya at tumingin kay Hiroshi, ""at dapat mas pagbutihan mo.""",joy
"""Nararamdaman mo din ba iyon?"" tanong ko kay Hayate. ""Meron bang malapit na Shinigamis sa atin?""",fear
"""Hindi ko alam. Parang may tao sa paligid pero hindi ko maramdaman ang presensya niya.""",fear
"""Shit. Huli na tayo,"" mura ko sa sarili ko. ""Pero bakit naman nila siya papatayin?""",anger
"""Isang Erityian?"" Bulong ko habang nakatitig nang may pagkasindak sa monitor. ""Shinigami?""",fear
"""Pero bakit niya alam ang paraan ng pagsulat ng Erityian?""",fear
"""Nararamdaman ko ang mahina na presensya ng Black Dimension. Parang may paparating.""",fear
"""Isang Shinigami,"" alerto ko at agad na tumakbo ang tatlo sa amin patungo sa direksyon na iyon.",fear
"""Masama ito. Kailangan natin siyang mailabas doon,"" sabi ni Hayate.",fear
"Pinapatakbo na siya ng galit niya. Hindi siya nag-iisip. Kung magpapatuloy ito, maaaring mamatay silang dalawa.",fear
"""Tumindig, Teshin,"" utos ng lalaki. ""Hindi kita sinanay para patayin ng mga simpleng estudyante na ito.""",anger
"""Mabuti na lang hindi kami nilabanan ng mga Elite na iyon."" sabi ko.",fear
"Naasar si Hiroshi. ""Dahil hindi nila kami tinuring bilang mga banta.""",anger
"""Ako . . . kailangan kong . . . patayin s-ila . . .""",anger
"""Kana, kumalma ka. Pakiusap.""",sadness
"""Kailangan ko silang patayin,"" Paulit-ulit na binubulong ni Kana habang mahigpit niyang hinahawakan ang kanyang karit.",anger
"""Huwag mong pasasalitaan—""",anger
"At ako ang nag-iisang nakaligtas galing sa Hansen clan."" Tumulo ang dugo niya sa kanyang karit at napaluhod siya. ""At babawiin ko ang dugo namin gamit ang dugo nila.",anger
"""Pero nag-aalala din ako tungkol sa humdrum na iyon.""",fear
"""Nagiging delikado na dito,"" mahinang sabi ni Hayate. ""Tara na""",fear
"""Tangang 'to,"" sabi ni Hayate.",anger
"""Pasalamat ka hindi pa ako makagalaw,"" Sabi ni Kana habang nandidiring nakatingin sa kanya.",anger
"""Maayos na ba ang pakiramdam mo?"" tanong ko sa kanya pero hindi agad siya nakasagot. Nakatitig lang siya sa kisame at saka ko lang napagtanto kung gaano kamali ang tanong ko. Syempre naman, hindi siya maayos.",sadness
"""Alam namin,"" pagputol niya sa sinabi ni Kana. ""Alam namin kung gaano kahirap para sayo ang mabuhay sa estado mong iyan.""",sadness
"""Dapat sinabi mo sa amin,"" sabi ko. ""Dapat sinabi mo sa administrasyon ang tungkol dito. Tutulungan ka nila.""",sadness
"Tumawa siya ng may pagkukunwari.""Tutulungan ako? Wala silang paraan para tulungan ang isang taong nawala na ang lahat.""",sadness
Sa tingin mo ba mas karapat-dapat sa atensyon nila ang isang tao mula sa isang nawalang angkan kaysa sa nawawalang tagapagmana nila?,sadness
"""Alam mo, pumasok ako sa paaralan na iyon dahil akala ko matutulungan nila ako. At akala ko magiging parte na ako nito. Mali pala ako.""",sadness
"""Paano naman tayo?"" tanong ko. ""Sa tingin mo ba hindi ka nararapat dito kasama namin?""",sadness
"Kung hindi ka nila matutulungan, umasa ka sa amin. Magkaibigan naman tayo.",sadness
"""Hindi ka na lang mula sa angkan ng Hansen. Parte ka na rin ng pamilya Atama. Kung may kailangan ka, sabihin mo lang sa amin. Hindi mo kailangang gawin ang lahat ng ito mag-isa. Hindi ka na nag-iisa, Kana. Kaya pakiusap, hayaan mong tulungan ka namin.""",sadness
"""Kung . . . kung pinahihintulutan akong sabihin ang nais ko . . . pakiusap . . . tulungan niyo akong makita ang dulo nito. Gusto . . . gusto kong maghiganti sa clan ko,"" humihikbi siya. ""Gusto ko nang makalaya sa nakakapagod na paghihiganti na ito. Pakiusap . . . tulungan niyo ako.""",sadness
"""Okay na ngayon""",joy
"""Hindi ko na susuotin yan kahit kailan,"" matigas kong sabi matapos kong maalala ang pinagdaanan namin dahil sa device na 'yon.",fear
"""Teka, Huwag mong sabihin na sa kanya mo gagamitin?""",fear
"""Kahit hindi siya pumayag?""",anger
"""D-Daddy . . ."" umiiyak na sabi ni Kana.",sadness
"""Mabuhay ka, anak. Kailangan mo. Pasensya na.""",sadness
"""Okay lang. Huwag kang matakot. Magiging maayos din ang lahat. Ipikit mo lang ang mata mo. Nandito lang ako.""",sadness
"""Wala na ako dito pagising mo. Pasensya na kung iiwan kita. Pero maging malakas ka. Patuloy mong protektahan ang buhay mo, kahit mag-isa ka. Mahal kita.""",sadness
"""Kung ganoon, mas madali na ngayon,"" dagdag ni Hiroshi.",joy
"""Sapat na ang pahinga ko,"" bulong niya. ""Panahon na para maghiganti.""",anger
"""Kailangan kong hanapin ang Elite na iyon. Siya ang pumatay sa aking ama.""",anger
"""Kana, ang Elite ng Reaper na iyong kinalaban noong gabing iyon ay si Takeshi,"" sabi ko at kita sa mata niya ang matinding galit. ""At alam namin kung paano siya hahanapin"".",anger
"""Hindi ko alam ang kanyang mga motibo o kung bakit kailangan niyang isali ang kanyang sarili sa gulo na ito, ngunit isang bagay ang sigurado, ibinabahagi niya ang parehong krimen ng pagpatay sa daan-daang inosenteng tao at hindi ko siya kailanman mapapatawad sa bagay na iyon.""",anger
"""Kaya mo na ngayon lumaban nag todo, 'di ba?"" sabi ko habang tumatakbo kami sa mga gusali. Ngumiti siya. ""Siguro nga""",joy
"""Mag-ingat kayong dalawa,"" biglang sabi ni Hayate sa earpiece namin. ""Pumasok kayo sa isang lugar na mataas ang pressure.""",fear
"""Oo. Nararamdaman ko ang presensya nito. Mag-ingat tayo. Maaring magbukas ang Black Dimension anumang oras"".",fear
"""Magbabayad ka sa mga ginawa mong krimen, mamamatay tao ka,"" pagmumura niya.",anger
"""Hindi, bata. Babayaran mo ang krimen ng iyong angkan. Sasabihin mo sa akin ang tungkol sa tagapagmana. Iyan ay—!""",anger
"""Ikaw . . ."" umangal si Kana habang tinititigan nang masama ang humdrum. ""Nandoon ka rin. Ikaw rin, pumatay sa lahat!""",anger
"""Malapit na kami,"" sabi ni Hayate kaya nakahinga ako nang maluwag.",joy
"""Nasaan ka?"" Bulong ko. ""Nagiging mapanganib na dito.""",fear
"""Ano ba ang sinasabi mo?"" Pagmumura ni Kana. ""Tulungan ang sino? Ang taong pumatay⁠ —""",anger
Damn it!,anger
"Napangiti naman ako sa narinig ko. ""Yeah. Alam kong may mga rason sila""",joy
"""Sa likod mo!"" alerto kong sabi kay Kana dahil may nagbubukas na Black Dimension malapit sa kaniya.",fear
"""Dapat sana sinabi mo muna sa amin kung may mga paputok sa paligid, humdrum,"" galit na sabi ni Kana habang tinititigan nang masama si Ariel na nakaluhod pa rin.",anger
"""Pasensya na kung ginamit ko ang mukha niya. Kailangan kong mabuhay. Huwag kang mag-alala, malapit na ang dulo. Hindi mo na makikita ang mukha na ito pagkatapos nito.""",sadness
"""Kana, pakiusap, kumalma ka,"" pagmamakaawa ko.",sadness
"""Paano ko gagawin?! Ang mukha na iyon . . . iyon ang mukha ng nanay ko! Paano mo nagagamit—!""",anger
"""Hindi!"" sigaw niya nang madaplisan ng punyal ko ang pisngi niya. ""Sawa na ako sa mga laro mo!""",anger
"""Kailangan mong mas husayan pa dyan, bata—!""",anger
"""Ayos lang. Magiging okay ang lahat,"" malumanay niyang sabi habang tumingin sa direksyon namin.",joy
"Ngumiti si Ariel. ""Oo. Ito lang ang paraan.""",joy
"""N-Nakamit ko na ang . . . paghihiganti ko . . ."" bulong niya. ""M-Makakasama ko na rin ang . . . pamilya ko. P-Pasensya na sa mga . . . ginawa ko . . .""",sadness
"""Ngunit kung alam ko lang . . . ang angkan ninyo . . . bago ang mga . . . salot na iyon . . . kung alam ko lang . . .""",sadness
"""Kami ang Senshins,"" sabi ko. ""Hindi lang ang mga Erityian ang Shinigamis. Pasensya na kung nagdusa ka dahil sa kanila.""",sadness
"""N-Naintindin ko . . . s-salamat . . . sa pagsasabi . . . sa akin . . ."" Lumipat ang tingin niya kay Kana. ""At . . . s-salamat . . . sa . . . kabaitan mo. Ang mga magulang mo . . . at angkan mo . . . ay ipagmamalaki ka . . .""",joy
"""Alam ko,"" iyak niya. ""Alam ko.""",sadness
"""Okay na . . . ngayon,"" bulong niya, parang kumbinsihin ang sarili niya. ""Okay na . . . ngayon . . . Pwede na . . . ako magpahinga ngayon . . .""",sadness
Pasensya na. Pasensya na.,sadness
"""Hindi ko dapat ginawa iyon. Para mailigtas ang tatlong tao, pumatay ako ng daan-daan. Nandiri ako sa sarili ko pero medyo nakahinga pa rin ako nang maluwag ng ligtas ang pamilya ko. Siguro nagiging halimaw na ako. Tulad ng mga berdeng mata na kriminal.""",sadness
Hindi ko na alam ang gagawin ko. Dapat sana pinatay ko na lang ang sarili ko noong makita nila ako. Ngayon hindi ko na nga alam ang gagawin sa buhay ko.,sadness
"Kahit sino, tapusin niyo na ang paghihirap ko.",sadness
"""Huwag kang masyadong mag-alala,"" sabi niya habang pinupunasan ang mga luha sa kanyang mata at mukha. ""Magiging okay ako.""",sadness
"Ngumiti siya habang itinuturo ang puno sa likod natin. ""May negosyo ako doon.""",joy
"""Sana pwede pa ako magtagal dito,"" bulong niya habang nakatingin sa dalawa.",sadness
"""Hindi pwede. Alam mo naman na nandito lang ako dahil sa mga personal na bagay na kailangan kong gawin.""",sadness
"""Lagpas isang tao na akong nandito, at sa totoo lang, naging masaya na talaga ang buhay ko rito na halos makalimutan ko na may buhay pa ako sa labas ng campus na ito.""",sadness
"""Alam kong mahirap, mahirap tanggapin, ang magpaalam sa isang kaibigan,"" sabi niya at hindi ko alam kung nagloloko lang ba ang mata ko pero nakikita ko ang lungkot sa mukha niya. ""Pero may mga panahon na kailangan mo.""",sadness
"Tawa ni Kana. ""My god, J, ang clingy mo. Don't worry, I'll contact you later.""",joy
"""Kung gayon, paalam na muna"" sabi niya.",sadness
"""Well, ibabalik ko na ang pangalang Kana dahil alternatibong pangalan lang ito, pero pwede mo niyo pa rin akong tawagin sa pangalang iyon,""",joy
"""Bukod sa bango, isa sa mga kanji ang ibig sabihin ay umaagos at buhay,"" paliwanag niya. ""Dapat kang mabuhay ng malaya at hayaan ang oras mo na dumaloy mula ngayon.""",joy
"""Gusto ko iyan,"" sabi niya habang iniabot ang kamay niya. ""Mamimiss ko ang mga away natin.""",joy
"""Pagtitripan mo na naman,"" sabi ni Hayate kaya napangiti ako. ""Hindi ako magtataka kung magtanim siya ng galit sa iyo kapag lumaki siya.""",joy
"""Wala na si Kana kaya sila na lang ang guguluhin ko. Sawa na ako sa inyong dalawa.""",joy
"Higit isang dekada na mula noong gabing iyon. Ang makita ang aking mga magulang na mamatay sa harap ko ay sapat na para magkaroon ako ng bangungot araw-araw, ngunit ang pinagsisihan ko pa rin ay ang hindi ko pagprotekta sa aking kapatid.",sadness
"""Sa tingin mo ba ayos lang sina Mom at Dad?"" tanong ni Krystal, na anim na taong gulang, tuwing may gulo sa labas ng bahay namin.",sadness
"Pipilitin kong ngumiti at sinabing, ""Oo naman. Malakas sila. Talagang malakas.""",sadness
"""Huwag kang mag-alala. Kung may mangyari man, ipagtatanggol kita gamit ang buhay ko at lagi akong nasa tabi mo. Ayos lang ba iyon sa iyo?""",joy
"Masaya siyang tumatango at sa mga sandaling iyon, nakakaramdam ako ng katiyakan. Kahit papaano, kasama ko siya. Hindi ako nag-iisa.",joy
Ngunit ang lahat ng iyon ay kinuha sa akin.,sadness
"Winter, protektahan mo ang kapatid mo. Ipangako mo sa akin?",fear
"""Ako si Winter Alveria,"" sabi ko habang mas lalo hinigpitan ang pagkakahawak sa leeg niya. ""Ang pinuno ng pamilyang Alveria. At balang araw, babawiin ko ang lahat ng kinuha ng angkan mo sa akin.""",anger
"""W-wag. . . nagmamakaawa ako 'wag mong p-patayin. . .""",fear
"""Panahon na para patayin ang naglalagablab na apoy,"" sabi ko habang itinaas ko ang aking braso. ""Mga kapwa Huntres, muling nating kuhatin ang ating karapatan!""",anger
"""Krystal!"" sigaw ko, malakas ang tibok ng puso ko dahil sa takot na may nangyari sa kanya.",fear
"""Hindi, pakiusap huwag,"" bulong ko sa pagitan ng aking mga iyak. ""Krystal . . .""",sadness
"Parang hinihila ang puso ko. Hindi ako umiyak noong kasama ko siya. Gusto kong ipakita sa kanya na kaya ko siyang protektahan . . . na malakas ako. Pero ngayon, lahat ng gusto kong mapanatili, na gusto kong protektahan, ay nawala sa akin.",sadness
"""Babawiin ko ang lahat,"" bulong ko sa aking sarili habang palayo ako sa pillar of flames. ""Ipinapangako ko.""",anger
