sentence,emotion
"""To protect you,"" he said and that made me look at him.",sadness
Do you really need to kill him?' ,sadness
"""I was born to kill,"" he said. ""That is the sole reason why I'm alive. I don't know how to protect  someone, but if killing him is a way to protect you, then I'd gladly end his life. That was what I  did.""",sadness
"You risked your life to find me and when I found you unconscious, for  the  first time, I felt scared.",fear
"Yes. Maybe I should've told you this before. Maybe you wouldn't get yourself involved with me  after this, and maybe your feelings toward me will disappear and turn into something else.",sadness
"As what you've heard, I am an Executioner. A member of the Jikko clan, who was exiled by the  Shou clan because of their ruthlessness. I grew up in Shima, a place where the most vicious  Erityians and humdrums are restrained, and I am one of its guardians.",sadness
W-what are we doing here?,fear
We're going to Shima. Sorry if I didn't ask your permission but I think you're safer when you're  with me.,joy
"""You're my mission,"" I said and he looked at me, surprised. ""I'd still come with you. Hideo will  scold me if I don't bring you back.""",joy
"Well, since that place has been revealed due to the jailbreakers, might as well tell you the whole  story.",sadness
" ""As I've said earlier, I'm from Jikko clan, a clan of executioners.""",sadness
"Shou didn't want to lose him so he told him that instead of killing innocent people, he should  catch the villanous ones—the embodiment of demons,",sadness
Innocent? How can you say those people are innocent when they're involved in war?,sadness
"""Politicians declare wars but they aren't the ones who suffer. It's the people. Those he killed were  refugees and soldiers who are just the victims of decisions,"" he said and I can see the distaste on  his eyes. ""I understand his reason but not his action.""",sadness
"""We should move quickly,"" sabi naman niya saka siya tumayo papunta sa motor.",fear
"Be alert. Someone's here,",fear
You can't escape it anymore.,anger
"Yeah. She has a water attribute so be careful,' he replied, still trying to avoid the maelstrom.",fear
Damn it!,anger
"""This is fun,"" the woman snickered, her hands still dipped and moving in a circular motion. ""Isn't  it, kid?""",joy
"""This is my territory, kid, and nobody is better than me in the water. Thanks to that guy, many of  us managed to escape,"" she said as the water columns grew taller.",joy
"I won't let you go any further,",anger
"Drown and maybe you can meet your grandfather in hell,",anger
"""Mitsuo!"" I yelled but he remained still. I ran to him and held his arm.",fear
That old man . . .,fear
"""Mitsuo!"" tawag ko. Hinawakan ko siya at sinubukan kong umangat pero tinutulak lang kami  pababa ng tubig. ""I'm going to get us out of here.""",fear
"""Save yourself,"" he suddenly said and that made me stop for a second. ""I can't swim and I'll just be  a burden to you. So please, leave me here and save—""",sadness
"""Shut up. Don't let her words affect you. This time, I'm going to save the both of us,"" I said and I  used my sixth sense even if my eyes hurt.",anger
"""W-were safe . . ."" I whispered as we collapsed on the shore.",joy
"""Please, wake up,"" I pleaded as I moved to his face. Hoping that he would wake up, I gave him  air.",fear
"""Nothing,"" he breathed. ""I'm fine now. Thank you.""",joy
Thank you for not letting me go.,joy
Thank you for letting me see your face after that endless  darkness.,joy
"""Do you have someone you like?"" I asked, breaking the silence. Hindi ko siya tinignan dahil  natatakot akong makita ang expression niya.",fear
"""I don't even know if I'm capable to feel that,"" he said and that made me look at him.",joy
Is it because of your clan?,sadness
"Yeah. We were raised as killing machines. I can kill someone without even blinking an eye. Do  you think someone like me, a coldblooded executioner, has the right to love someone?",sadness
I'm just curious. Why do you like me? What did I do to be worthy of your feelings?,joy
"Yeah. I still remember it,",joy
I . . . I thought your memories easily fade away?,sadness
"""Yes, but some memories are worth keeping,"" ",joy
"We're finally here,",joy
"""Let's go,"" bulong ni Mitsuo pero hindi ako gumalaw dahil kakaiba talaga ang pakiramdam ko sa  lugar na 'to.",fear
"Magsasalita na sana ako pero nagulat ako nang bigla niyang hinawakan ang kamay  ko. 'Trust me,' he said and my heart just skipped a beat. What was that?",joy
"""Bakit may lion at leopard dito? What's their purpose?"" tanong ko naman.",fear
"""Don't breathe in,"" he warned. ""This sludge is mixed with different acids.""",fear
"""Mitsuo!"" I called, frightened by the situation. I wanted to reach my fan but I couldn't move my  arms due to their strength.",fear
" ""What are you doing, Lionel?"" Mitsuo snarled while glaring at the guy.",anger
"""We have a rule, Vince,"" he said, ""and you should comply with it. Do you really want to break  our clan's oath?""",anger
"""Bring her to that place,"" Lionel ordered and the two guys who were holding me nodded.",anger
"Wait, what are you doing? Mitsuo!",fear
"""I'm sorry,"" he said.",sadness
What's happening? Saan nila ako dadalhin?',fear
"""Stop! I don't want to die! Fucking stop!""",fear
"""Stop. Just stop,"" bulong ko habang nakahawak sa ulo ko.",fear
Any last words?,anger
"""Curse you, fucking Jikko!"" the guy yelled and he spat on the ground.",anger
"I'm sorry, Naomi.",sadness
Saan si Mama? Saan si Papa?,sadness
I'm sorry. I'm sorry.,sadness
"""Hiding,"" she said. ""There's too much blood outside.""",fear
You do not know what a friend is?,sadness
"Lalo akong nakaramdam ng awa kaya lumapit ako sa kanya. I smiled at her and she looked at me  with curiosity. She might be too young to understand the concept but still, I wanted to tell her.",sadness
"""Like Vince and Ise?"" Ise? Is that Mitsuo's grandfather?",joy
No. They're already dead.,sadness
Ang bata niya pa  para maranasan at malaman ang mga bagay tulad nito at nalulungkot ako dahil sa ganitong lugar  siya nakatira.,sadness
"""Yeah,"" sabay ngiti ko sa kanya. ""I'm okay.""",sadness
"You're not allowed to leave,",anger
Bye bye . . .,joy
"""Bye bye, Nathalie,"" sabi niya at saka siya tuluyang umalis.",joy
"""Don't even try,"" he said in a low, threatening voice.",anger
"""Why can't I? He brought me here. He should be held responsible,"" sabi ko naman.",fear
My body went rigid when I heard my whole name from his mouth. How did he . . .,fear
Who are you?,fear
How did you know them?  Tell me!,anger
"You're in no position to demand answers from me, Senshin,",anger
Wait!,anger
Sumigaw ako at sinubukan ko ring  sirain ang pinto pero wala pa ring nangyari.,anger
No! No! I don't want to die!,fear
Help me!',fear
I don't want to die this way!,fear
"""M-Mitsuo?"" I breathed and I heard him knock on the door.",joy
What if I'm not?,fear
"This area won't be affected by the ash and gases from the explosion so there's no need to  worry,",joy
Is it really an active volcano?,fear
Wait! C-can I go with you?,fear
"How dare you do this to me, Senshins! I'm going to kill all of you! Watch me!",anger
"You won't get any information from me,",anger
"""Is that so? Then I have no choice,"" Lionel said. ""Bring that thing.""",anger
"""STOP! NO!"" the Huntres shrieked. ""I didn't mean it! Believe me! Please!""",fear
I gave you the information you want so release my family.,fear
W-what are you doing?,fear
Why should I?,fear
"""Did you really . . ."" Hindi ko na naituloy ang sasabihin ko dahil umagos ang luha ko.",sadness
For what reason?!,anger
But the Heren clan is dangerous. We can't let them overthrow the Miyamoto clan.,fear
You killed my parents because you were afraid of my mother's ability?,anger
They are danger—,fear
"""You disgust me,"" I said. ""How dare you question my parents' and our clan's loyalty when all  they did was support the President!""",anger
"Because of you, a little child grew up without her family. It must've been Sir Hideyoshi who  exiled you here. He must've loathed you for what you have done.",sadness
"""W-who are you? Please tell me,"" I whispered and he hugged me tighter.",sadness
"I'm sorry,"" bulong niya. ""I'm sorry for bringing you here.",sadness
"""Don't leave me here,"" I said, scared to lose my own thoughts again.",fear
"I thought I would go mad. I was scared,",fear
I thought I can protect you but I haven't considered your ability. It must've been hard  for you. I'm sorry.,sadness
"""I'm scared. I want to leave this place,"" sabi ko sa kanya.",fear
And I thought I was doing a great job of keeping it at the back of my mind.,sadness
Why are you crying?,sadness
"It's just that . . . I don't know how to face Hideo anymore,",sadness
"""I can still remember she said when she was about to die."" Tumingin  naman siya sa akin at bumilis ang tibok ng puso ko sa pagtitig niya. ""The sin of the parents is not  the sin of the child. Please take care of her. Those were her last words.""",sadness
"""I'm sorry for not telling you the truth,"" he said, breaking the silence. My tears automatically fell  after hearing those words, remembering the hardships my parents went through because of the  Council's ideas.",sadness
"""Why?"" I asked, trying my best to stay calm even if my face and mind were already a mess.",sadness
"Because I felt guilty, knowing that your parents, my friends, died because of me and my  family,",sadness
"""From the bottom of my heart, I am sorry for hurting you like this,"" he said while bowing for apology",sadness
"""I'm sorry for not knowing the truth until now,"" I said with a shaky voice. ""I lived in solace while  you were wrongly judged and killed. I'm sorry.""",sadness
"""Are you sure?"" tanong ni Akira.",joy
"""Then we should go now,"" sabi naman ni Hideo.",joy
"""But you know, it's nice that you're back,"" Michiko suddenly said while looking at Mitsuo.",joy
"""We already know about Shima after that jailbreak incident,"" Mayu added.",sadness
"""But you made her suffer,"" Hideo said and that made us silent.",sadness
"Kahit wala ang mga magulang ko sa tabi ko, nandito pa rin sila para sa akin. I'm really lucky to  have these people in my life. To me, they are my family.",joy
"""Hideo . . ."" I checked him and he seemed troubled. ""Calm yourself.""",fear
"""No one's leaving this place,"" Hideo warned and his eyes found her.",fear
"""I am done with all of you so stop this bullshit,"" she harshly said but I could read her mind.",anger
"""Yes,"" I breathed. I was afraid not for myself but for the life inside me. I do not know what to do.",fear
"""I'm sorry,"" he whispered.",sadness
"""Why are you saying sorry?"" tanong ko. Hindi ko alam pero nasaktan ako sa sinabi niya.",sadness
I am not worthy to be someone's father. I don't deserve this. I—,sadness
"""Stop discrediting yourself, Vince,"" mahina kong sabi.",sadness
But it's the truth. My hands were already soaked in people's blood. I've killed hundreds of  people. Someone as filthy as me can't have something so pure.,sadness
Then does that mean what you did was a mistake?,sadness
"""No. Sorry,"" he said and he hugged me.",sadness
Napangiti naman ako at naalala ko ang sinabi niya noon.,joy
"""It suits you,"" he said, cutting me off. Bumilis naman ang tibok ng puso ko sa sinabi niya at  tinignan ko rin siya. He was wearing a black yukata and he looked cool with it.",joy
"Nilapitan niya ako at hinawakan ang kamay ko. Even though we have been together, he could  still make my heart flutter with his simple gestures.",joy
Natawa naman kami pareho at naramdaman ko ang paghigpit ng hawak niya sa kamay ko. ,joy
"Yes, for he is the greatest gift you have given me, and a reminder that he should protect you  when I'm not around.",joy
"""I hope we could attend this festival next year together with Nathan,"" I said and he just smiled.",joy
"The three of us, huh?",joy
"Yeah, the three of us.",joy
"""Me too."" A smile was formed on my lips, ""maybe she wants a younger brother and I think she's  really good at taking care of others.""",joy
"I'm sorry for giving this kind of task to you,",sadness
"""Of course,"" I said. ""We've been helping each other since we were young. You don't need to worry.""",joy
"Sometimes, I wish life could be preserved just  like moments into photos but I know that it's impossible.",sadness
I don't want him to be labeled as an Executioner's child.,sadness
"""What's happening?"" I asked and I could sense the panic in my own voice.",fear
"""That's the warning for intruders,"" he said and he stood up.",fear
But—!,fear
"""What in the world . . ."" My voice disappeared after seeing the room in front of me.",fear
D-damn it!,anger
"""The hallway . . ."" My voice dissolved into thin air when I saw Vince's expression.",fear
I don't know the exact details but I'm sure it was the Black Dimension.,fear
Kinilabutan ako sa sinabi niya kahit na may idea na ako tungkol doon. Hindi ko alam kung  papaanong nangyari ang bagay na 'yon pero nakababahala dahil mayroon silang pwedeng daanan  papunta rito.,fear
"""How's Hideo?"" tanong ko naman nang maalala ko ang nangyari sa Medical department pero  hindi ako sinagot ni Vince. ""Why? What happened to him?""",fear
He's . . . in a state of coma.,fear
"""Hideo,"" tawag ko, umaasang naririnig niya ako, ""don't give up. I know it's hard but you can't  give up . . . for the sake of Akemi and for us.""",sadness
"""I've never seen him this frail,"" sabi naman ni Michiko.",sadness
"I was scared that his memories  would replace mine, just like what happened in Shima.",sadness
"He's now fine but he needs rest,",joy
"""It suits you,"" I said and he gave me a confused look, ""being a father, I mean.""",joy
"""Stupid,"" I muttered while trying hard not to cry. ""That was the best thing I've heard these past  few weeks.""",joy
"For a second, I was tempted to stop the time just to look at my family—the two guys who  changed my world.",joy
I stayed alert after she said that since our last encounter didn't go well.,fear
I'm scared.,fear
Me too.,fear
Halos kilabutan naman ako nang marinig ko  ang mas malakas na sigawan sa silangang banda ng gubat. Kahit hindi ko nakikita ay ramdam  kong nag-iba ang simoy ng hangin.,fear
The Shinigamis are already here.,fear
"Oh God. You're really here, Akemi.",joy
"He's fine. He's turning one in two months,",joy
"""Rainie,"" she said with a smile. ""How about your son?""",joy
"Naomi, please. I need to see him. I want to see him. Please.",sadness
Kaunti na lang. Makikita ko na siya.,joy
Kinilabutan ako nang makita ko ang buong paligid ko at naaalala ko ang bawat punong nadaanan namin.,fear
Who are you to decide what she deserves?,anger
"I'll protect him with my life so don't worry,' dagdag niya at agad na tumulo ang luha ko.",sadness
Idiot. Don't say that.,anger
"Naomi, you don't have to do this,""Akemi said. 'You have your own family to protect, so please . .""",sadness
"I don't care!' sigaw niya. ""You said you'll protect me, right? Then keep moving! Pupunta ako sa  campus sa ayaw at sa gusto mo.""",anger
Hideo! Please help him. Please—,sadness
"""Don't touch them!"" I yelled.",anger
"""I know you need to go to Akemi, but I have a favor to ask."" Nathan started crying and he was  holding onto his father's clothes. ""Sorry Nathan. Take care of your mother for me.""",sadness
No . . . Vince . . . don't say that . . .,sadness
"""I'm here. You should calm down and think carefully. You're safe so you do not need to worry.""",joy
"But I'm sorry, Nathalie, I don't think I can save you",sadness
NO!,fear
Napaupo na ako nang makita ko kung paano niya pinugutan ng ulo ang Elite na kalaban niya . . . at kung paano siya sinaksak sa puso ng Elite na 'yon. The spear fell down from his hands and he  collapsed on his knees.,fear
Sorry.,sadness
"Don't say that! Please, don't say that.",sadness
"""Please, just forget me,"" he weakly said. ""Use my sixth sense, Nathalie.""",sadness
What are you saying?,sadness
I don't want to cause you more pain.,sadness
Are you stupid? I'd rather live in pain than forget you.,sadness
 How could he say those words to me? How could he say that I should forget him?,sadness
But I . . . but I can't live with you anymore and I'll hurt you even more.,sadness
"I don't care. If you can't live with me, then I'll let you live in my memories.",sadness
"""Tell Nathan that he should fulfill my wish,"" sabi niya habang nakangiti at nagtuluy-tuloy ang  agos ng luha ko. ""I'm sorry for saying that earlier. The truth is, I am scared that you will forget  me.""",fear
"""How can I forget someone like you?"" I retorted and he smiled again.",sadness
"Maybe it's because I was used to forget people every now and then that I thought everyone  would also be like that. But you know what? If I could live another life, I'd still choose to  remember you. Even if my own memories were erased, as long as you're still inside my head, it  would be enough.'",sadness
Vince . . .,sadness
You are enough.,sadness
Vince!,sadness
"I will always remember you, Nathalie.",sadness
And those were the last words I heard from the guy who could forget everything.,sadness
"I was too broken to function. In just one night, I lost a friend, my home and the most important  person in my life. I was useless. Powerless. If I only used my ability . . . if I only stayed by his  side . . .",sadness
What's the use of this power if I can't even stop his death?,sadness
"I will always remember you, Nathalie.",sadness
"""I couldn't protect your mother so let me protect you instead,"" I said and it seemed like the rain  has finally stopped. ""Let's start a new life, Rainie. You and I.""",sadness
Okay. Thank you.,joy
"""Rainie, is that your name?"" she asked and Rainie nodded.",joy
"Oh my God, Naomi.",joy
"""Gusto kong makilala si Papa pero wala naman siyang pictures at ayaw ko namang pilitin si  Mama,"" she once said in her inner voice.",sadness
"""Happy birthday, Rainie,"" I would say every 31st of December.",joy
"""Thank you, Mama,"" sabay ngiti niya. ""Ayoko nang mag-birthday kung ganito ang nangyayari  kay Mama lagi. Hindi ko alam kung ano ang nangyari pero mas gugustuhin ko nang huwag  mag-celebrate kung 'yon ang dahilan kung bakit siya malungkot.""",sadness
"While everyone is celebrating New Year's Eve, I am grieving for Rielle and Vince's death. I  wanted Rainie to feel special during her birthday but I couldn't. The pain from losing my loved  ones was too overwhelming.",sadness
Ilang taon na ang nakalilipas pero gano'n pa rin ang nararamdaman ko. I tried connecting to  people but I failed.,sadness
"No matter who or how many they are, they can never heal these invisible  wounds.",sadness
They can never take the place of someone I've lost.,sadness
Vince . . .,sadness
"And every New Year's Eve, instead of staying up all night, I always cry myself to sleep.",sadness
Opo. Dalawa. Mukha naman silang mabait.,joy
Hindi ko alam kung ilang oras akong umiyak nang malaman ko ang sinapit nina Mayu at Akira. I  felt guilty and sorry because I could've done something to save them yet I wasn't aware of their  situation.,sadness
"We will see each other again at the right time. Goodbye for now, Nathalie.",sadness
"""I'm sorry, Nathan,"" I sobbed, hugging him tighter and I felt his hand on my back. ""I'm sorry.""",sadness
"I remember you, and that's enough for me. May I call you . . . Mom?",joy
"""My memories are just hard to control, so be careful of yours,"" I warned since his sixth sense  allows him to remember everything.",fear
"Sorry, it's just that . . . I miss your father so much,",sadness
"Every minute, every hour and every day, I will always think of you. No matter how painful, I will  always remember you just like what you said to me before you left because your memory is my  home, my refuge.",sadness
"You will never be forgotten, Vince.",sadness
I promise.,sadness
"Reina, are you ready?",sadness
"Obviously, she's not listening.",anger
"Did I hear it right? Sir Eiichi really said those things, right?",sadness
"Since the four of you already completed your core subjects, you only need to do that thing to graduate. I'm expecting good results from you.",joy
"I couldn't hide the grin on my face anymore. Finally, we're going to do that.",joy
"C'mon, Reina,",sadness
"Kana, tama ang narinig ko, hindi ba?",sadness
"Calm down, J. The meganerds are judging you again,",anger
"Stop feeding her lies, Kana,",anger
Excuse me? I don't lie.,anger
"""Are you sure?"" Hiroshi butted in while adjusting his glasses. ""Do you want me to enumerate the lies you have said since you started living here?""",anger
"""Stop it, you idiots!"" I said while glaring at those two. ""Tara na nga, Kana. Sulitin natin ang natitirang time na magkasama tayo,""",anger
Aren't you romantic?,anger
"""Ako pa. Anyway, we still have 361 days, four hours—"" ",anger
"""Okay, stop that or I'm not going to spend my time with you."" ",anger
"""Hey, do you think we can do this? Do you think we can graduate on time?"" ",fear
"""Transferees,"" Sir Tora said, calling their attention. ""Welcome to Tantei High."" ",joy
Pagkasabi niya no'n ay nagpatuloy na kami sa paglalakad. Nang nasa tapat na kami ng dorm ay agad naman akong napangiti dahil sa wakas ay makakaalis na kami sa lugar na 'to.,joy
I was just going with the flow because we needed it. I thought my teenage life would end up as a lackluster phase until Sir Eiichi announced the final requirement. ,fear
"I observed her tiny movements and the moment her eyes opened, I stood beside her bed.",joy
"It's 6:07:43, Kana. The exact time you woke up,",joy
"Oh, shut up.",anger
"Goddamnit, J, it's just 6 AM. Are you nuts?",anger
"Technically, it's 6:08:06 AM but—",joy
"Fine, fine! Just stop with those numbers!",anger
"Morning,",joy
"Himala. Ang n'yong nagising,",joy
"Oops. Gotta go,",fear
"What the heck are you doing here? Pervert,",anger
"""I'm not. Be thankful Hayate isn't the one who's here or else, he'll see through that piece of absorbent fabric. Anyway, bye."" ",fear
"That meganerd,",anger
"Yup. Some last-minute reminders from Sir Eiichi,",joy
Hiro~,joy
What's with that thought?,anger
Why? Are you shy? Aren't you a cute kid?,joy
Don't you have a meeting to attend?,anger
"Hey, are you telling me to go away?",anger
"Kind of,",anger
You brat! ,anger
"J, you really can't defeat that kid in argument,",anger
"She just doesn't know how to handle him,",anger
"Maybe that's why he grew up like that,",anger
"Thank you very much,",joy
What if we failed to record on a daily basis?,fear
"I would go to the administration office to confirm my inference and I've been getting accurate figures for three consecutive years. Sadly, I won't be able to do that this year.",fear
Nagse-search ka na kaagad?,joy
"Yeah. The shorter the time we spend in arresting the criminal, the higher the grade. We should be preparing by now,",joy
"Well, I guess we have our first potential target,",joy
"A serial murderer, huh?",joy
Thank you,joy
"That damn murderer,",anger
"""Let them be,"" he said earlier. ""They can help us. Trust me.""",joy
"What a brutal killer,",fear
"""He was killed ten hours ago,"" dagdag ko naman nang mahawakan ang paa niya. ""But he was butchered an hour after he died."" ",sadness
"I felt a chill down my spine, as if someone was staring at us from behind.",fear
"You felt it, too?",fear
"Yeah. That bloodthirst is comparable to a Shinigami,",fear
An Erityian is here.,fear
"""Wait,"" I warned.",fear
"I felt a faint yet eerie presence, similar to what we felt earlier.",fear
"A Shinigami?' Hayate asked, taking a defensive stance.",fear
Yeah. I can sense that dimension.,fear
"Looks like we have a visitor,",fear
"""Who are you?"" ",fear
"""Kill them,"" ",anger
I know that you're thinking about her but we should take care of them first.,fear
I-I know—,fear
"A sword, huh?",joy
"A Shinigami tracker, I see,",joy
"Good eyes, Reaper,",joy
Shinigamis?,fear
"Don't en—hey, where are you going?",fear
W-what . . .,sadness
K-Kana?,sadness
Are you okay?,sadness
What happened?,sadness
"Anyway, we need to go",fear
Sa killer?,fear
"""H-how did you . . ."" His voice trailed off but after a few seconds, he gave him a quick smile. ""As expected from you, Atama."" ",joy
So . . . is Rick Torres the murderer?,joy
"C'mon, show yourself,",fear
"""There,"" sabay turo ni Kana sa gilid ng screen.",fear
Is that . . . ?,fear
"""Yes,"" agad na sagot ni Hiroshi. ""All the current hits and searches about Rick Torres were concentrated in that area and there's a high probability that he is around there.""",fear
What are his motives?,fear
"What are you, a Huntres?",anger
"What did you say, wimp?",anger
"Look at what you did,"" sabay turo niya sa mga wala nang malay na lalaki. ""We didn't even get a single information from them.",anger
Reina! Stop! Da—!,fear
Did you say something?,anger
"Stay down,",fear
"""Stop . . ."" I yelled while jumping toward him, ""shooting us!""",anger
Pwede ka na bang kausapin nang maayos ngayon?,anger
"""P-pinadala niya ba kayo rito?"" tanong niya habang nakatingin sa tatlo na ngayon ay naglalakad na papunta sa amin. ""You set me up! H-hindi ako a-ang pumatay sa kanya!""",fear
Who the hell is this? Fuck off,anger
Fine! Just don't touch my family.,fear
He was living in fear for the past three years because of this guy who wanted to set him up as the murderer.,sadness
Does that mean the murderer knows we're here?,fear
"""High probability,"" sagot ",fear
"I think we just found the killer and his motive,",joy
What the heck are you doing? Are you out of your mind?,fear
"""Not really,"" he retorted. ""But hey, no need to worry. """,joy
Who's that?,fear
"But what surprised me was the guard did the same thing—his hands hovered over his holster, as if he felt some kind of danger.",fear
"A Shinigami, right?",fear
"Branch, Castro family,",fear
"Ah. So you want to arrest an S-class criminal before he could kill his next victim,",joy
"Of course. Mr. Borja has a class now, I think.",joy
Who are you?,fear
Did you feel something a while ago?,fear
Lagi kong nararamdaman pero hindi ko masundan. It's like a mixture of presence of several Shinigamis.,fear
"""Bakit?"" agad niyang tanong. ""Anong meron?""",fear
"""Let's get straight to the point,"" sagot ko naman. ""You are going to get killed if you leave this school alone.""",anger
Is this related to the news this morning?,fear
"The truth is, I was scared to die that time,",sadness
"""But I remember feeling something odd when I looked at his daughters,"" sagot niya. ""Their skin were quite bluish.""",sadness
Hayate!,fear
Kana! Don't let him get away!,fear
What happened? Why aren't you moving?,fear
"""N-neuromuscular blocker,"" he said with difficulty. ""P-paralyzing agent.""",fear
"""Assist Kana,"" mahinang sabi ni Hayate. ""He's a dangerous one. He aimed at my limbs, giving me no chance of resisting.""",fear
Okay. Wait for Hiroshi. He's coming.,fear
"""Mga pulis ba kayo?"" tanong niya. ""Mukha lang kayong mga estudyante.""",fear
"This man is a nut job,",anger
Agreed. How should we take him down?,fear
Hayate said we should be careful. This guy has medical knowledge and can use it to his advantage just like what happened to Hayate.,fear
"Wow. This feels like we're in a medieval setting with your weapons,",joy
"""Halimaw? You are the monster here,"" sabi ko naman. ""You killed several people because they they didn't let you in.""",anger
"""Hinayaan nilang mamatay ang mga anak ko,"" he snarled with hatred in his eyes. ""If they only prioritized them instead of those privileged and entitled brats, this wouldn't have happened at all!""",anger
"Dahil nakita n'yo ang mukha ko, hindi ko hahayaang makalabas kayo rito ng buhay,",anger
"Should we kill him? He's a psycho,",anger
"No. We should capture him alive and let him suffer the consequences of his actions. Besides, they won't credit that as an arrest and we'd need to catch another one.",anger
"Damn, this is getting harder. If we only have some sedatives to—",anger
"""Whoa, this is a huge-ass needle,"" Kana commented while looking at the syringe she was holding. ""I might pass out when someone injected this to me.""",fear
What's inside this container?,anger
Kana! Don't! He still has one syringe left!,fear
It did but it was already too late.,fear
Kana!,fear
"Oh God, Kana, come on, don't die on me!",fear
Hiroshi—!,joy
H-help me! Kana is . . .,fear
Manahimik ka! Wala kang alam! Hindi mo alam kung ano ang pinagdaanan—!,anger
"No! Kung inuna nila ako, kung inuna nila sila, hindi mangyayari—!",anger
"Do you think your daughters would be proud of what you did?""",anger
"5:17:29 P.M. Case closed,",joy
How is she?,sadness
"""Her vitals are starting to stabilize,"" Dr. Gardan said and my knees collapsed upon hearing his words. ""But we still need to observe her for the next few hours.""",sadness
"""You two,"" biglang tawag ni Hiroshi kaya napatingin kami sa kanya. ""I told you that weapon transportation has yet to be completed.""",anger
"""Apologies,"" Hayate immediately said. ""We didn't expect Shinigamis to intervene, so we had to,"" he explained.",fear
"""H-he's right,"" dagdag ko naman. ""But we promise, it won't happen again.""",fear
"""A-Anyway . . ."" I said, breaking the silence. ""What happened to the weapons? Where are they?"" ",fear
"""We're really sorry,"" ",sadness
"It's been a long day. We have to rest,",sadness
Shall we go back to our apartment?,sadness
How about her?,sadness
You idiot!,anger
What the he—!,anger
"You should have told us,",anger
"Would it matter? You'd still summon your weapons if a Shinigami appears,",anger
"Old man? Hey, have some respect! Sir Aiwa is your grandfather!",anger
He said I can only have access to the restricted rooms and laboratories in the Technology department when I'm already a graduate. He didn't even retract his order after his death. What kind of nonsense is that?,anger
Why are you even reminiscing that?,anger
Heh. Are you embarrassed? How cute.,anger
"Getting chased by pencils is more embarrassing, don't you think?",anger
"""What do you want, Shinigami?"" ",fear
K-Kana . . .,fear
"""Shinigamis . . . are the people I despise the most,"" she muttered. Her green eyes gleamed with hatred as she threw the arm to the ground. ""I will hunt them down. All of them.""",anger
"He heaved a heavy sigh. ""They managed to track the weapons. It must be Sir Tora. Now I won't be able to continue that research.""",fear
See for yourself.,anger
"That just means you have a poor data security,",anger
"You really don't know how to pull your punches, do you?",anger
"I just stated the truth,",anger
"You can say it in a nicer way though,",anger
No way.,anger
"I smiled at her. ""Yeah. A bit.""",joy
"She looked straight into my eyes and smiled. ""Secrets are supposed to be like that,""",joy
What the hell?,sadness
That's horrible.,sadness
Is this live?,sadness
"""Bakit nakatayo lang kayo r'yan?!"" Nagulat naman ako nang sumigaw sa amin ang isang officer. ""Tumulong kayo! Ang dami pang nangangailangan ng tulong!""",anger
"I guess we have our suspects now,",joy
Yeah. Time to meet our second target.,joy
Shit!,anger
What happened there?,fear
Reina? What happened?,fear
What do you want?,anger
"""The heir,"" he said. ""And your death.""",anger
"""I told you,"" he said as the air crackled around us. ""If you can't tell us where the heir is, then your death will suffice.""",anger
"Reina, get out of there!",fear
"""He escaped,"" sagot naman niya. ""I was a second late.""",anger
Is this connected to the first incident?,sadness
"""Fifteen bodies inside,"" Hayate stated. ""Six are already unresponsive. The remaining nine can still be saved.""",sadness
I can't. Hindi ba kayo nacu-curious sa sinasabi ng Shinigamis na nakalaban natin?,fear
Yeah. It's about the heir again. I wonder who that is?,fear
"""I don't,"" she snapped back. ""I'm not a part of those clans who need their heirs to function.""",anger
Are you saying that they are hunting the heir of one of these clans?,fear
"That's the most probable reason, don't you agree?",fear
"""What? Who . . ."" ",fear
"He flashed a subtle smile. ""To the murderer's third exhibition.""",joy
"Not yet,"" he replied. ""But I now know his or her motive.",joy
Because of Kana.,joy
"What are you implying, smartass?",anger
"They say it takes one to know one,",anger
"I didn't know you were this stupid,"" she retorted. ""Ah. And if I'm a Shinigami, you'd be dead the moment we meet each other.",anger
Reina!,anger
H-huh?,fear
"""Shit, that idiot didn't bring any weapon!"" ",fear
"Wait, Reina, where are you going?"" rinig kong sabi ni Hiroshi. ""He's got a phone! Don't leave him alone!",fear
"""Don't move, terrorist, or I'll cut this mouth of yours,"" ",anger
You knew and you didn't tell us!,anger
"Shut up, you idiot! You almost got yourself killed!",anger
"Don't bother,"" Kana said. ""She won't listen anyway. She has already snapped.",anger
"Nandito siya,"" he said. ""Call for backup. This piece of shit has been subdued.",anger
"Ronald Tadeo, you're under arrest for killing dozens of people, blowing up facilities and causing widespread panic.",anger
"""What a psychopath,"" ",anger
They think they are superior to everyone. They think what they do is right. I hope he experience hell.,anger
What exactly did the Shinigamis do to you?,sadness
"""Good work,"" she commented while looking at Hayate. Smirking, she looked at Hiroshi and said, ""and you should do better.""",joy
Can you feel that?',fear
Are there any Shinigamis nearby?',fear
I don't know. It feels like someone is around but I can't sense his or her presence.,fear
"Oh, god, no!",fear
"""Shit. We're too late,"" I cursed under my breath. ""But why would they kill her?""",anger
"Because she knows something that she shouldn't,",anger
"""An Erityian?"" I muttered as I stared in horror at the monitor. ""Shinigamis?""",anger
Why are you here?,anger
Fun?,anger
Is he your mission for the FBI?,anger
Or perhaps a personal target?,anger
"""Her computer, phone and hard drives have been reformatted,"" he said as he continued checking the desktop. ""All files were erased. Nothing but this message.""",anger
